dataset,seed,shot,contrast,dropped_category,remaining_macro_delta,mean_delta,ci_low,ci_high,n_replicates,sign_flip
mpdd,0,1,A1_L - A1_J,metal_plate,0.005165053601217677,0.005138754481423777,0.00023788247083571698,0.010801959212260539,1000,False
mpdd,0,1,A1_L - A1_J,tubes,0.003171238211252951,0.003145826231844673,-0.0017133023362485328,0.00885743257810807,1000,False
mpdd,0,1,TRI_L - TRI_J,bracket_black,0.0069283655168123,0.007350479466159649,0.000886498373455471,0.01365875409271325,1000,False
mpdd,0,1,TRI_L - TRI_J,bracket_brown,0.006185253906713725,0.006510493060446721,7.759311454227002e-05,0.012544310833231377,1000,False
mpdd,0,1,TRI_L - TRI_J,bracket_white,0.006468089627229351,0.0064978816840964996,0.0034140620943040696,0.010015570137505642,1000,False
mpdd,0,1,TRI_L - TRI_J,connector,0.0047447009011989455,0.00522945096681255,-0.00034841053326020027,0.010415354860526093,1000,False
mpdd,0,1,TRI_L - TRI_J,metal_plate,0.005545608122949642,0.005969961777285734,-0.0005190484897261481,0.012241521440083765,1000,False
mpdd,0,1,TRI_L - TRI_J,tubes,0.00436191176924179,0.004784345677791251,-0.001478942336315195,0.010862516974171479,1000,False
mpdd,0,1,BAL_L - BAL_J,bracket_black,0.009035507228127673,0.009508021980767705,0.002963168715612413,0.017088472639761387,1000,False
mpdd,0,1,BAL_L - BAL_J,bracket_brown,0.008003692377135847,0.008346745517420826,0.0017347161436665588,0.015565513103402895,1000,False
mpdd,0,1,BAL_L - BAL_J,bracket_white,0.00834286358743426,0.008088203870594089,0.004293162809876556,0.012133906208368404,1000,False
mpdd,0,1,BAL_L - BAL_J,connector,0.006026055447972824,0.006852920540217743,0.0013147137116762868,0.013702170367845134,1000,False
mpdd,0,1,BAL_L - BAL_J,metal_plate,0.0078030868922609655,0.008277843119877516,0.0017087927211850249,0.015833415947577336,1000,False
mpdd,0,1,BAL_L - BAL_J,tubes,0.005301642247519363,0.005783347299222733,-0.0007852681620524717,0.012887012892421796,1000,False
mpdd,0,1,DUP_L - DUP_J,bracket_black,0.0022130895645491463,0.002565781591129654,-0.00045470682033924096,0.007262170631658164,1000,False
mpdd,0,1,DUP_L - DUP_J,bracket_brown,0.0014613426973467286,0.0017409125251258253,-0.0011655334627443169,0.006128947518637121,1000,False
mpdd,0,1,DUP_L - DUP_J,bracket_white,0.0011835714976156327,0.0012773724920925643,-0.0008902943705465889,0.003357395864645469,1000,False
mpdd,0,1,DUP_L - DUP_J,connector,0.0011460624069668337,0.001449809797230836,-0.00032264139621868875,0.0059253931310215184,1000,False
mpdd,0,1,DUP_L - DUP_J,metal_plate,0.0027417562789480493,0.0030954243784081354,0.00015822712741606564,0.007710049309064129,1000,False
mpdd,0,1,DUP_L - DUP_J,tubes,0.0014505044373700378,0.0018076663135312254,-0.001038871830716163,0.006374489961239385,1000,False
mpdd,0,1,DUP_J - A1_J,bracket_black,-0.014121542701564876,-0.014441144382530958,-0.02248665888593151,-0.00734131927578151,1000,False
mpdd,0,1,DUP_J - A1_J,bracket_brown,-0.013868839353402943,-0.014218785660729817,-0.022523110514015326,-0.007205336738524423,1000,False
mpdd,0,1,DUP_J - A1_J,bracket_white,-0.013456512433811015,-0.01334619749098256,-0.02047957032090148,-0.008095913248536587,1000,False
mpdd,0,1,DUP_J - A1_J,connector,-0.00920466499512843,-0.009542985097755278,-0.01420496027516133,-0.004385045438129732,1000,False
mpdd,0,1,DUP_J - A1_J,metal_plate,-0.00618317082948357,-0.006455194940900351,-0.014594634410078508,0.0004967695889903064,1000,False
mpdd,0,1,DUP_J - A1_J,tubes,-0.011327687244988676,-0.01157209250252731,-0.019272347280841748,-0.0050291337261106645,1000,False
mpdd,0,1,TRI_J - DUP_J,bracket_black,0.007244634717372961,0.008165235199175367,-0.0029967415804373508,0.024531447630838876,1000,False
mpdd,0,1,TRI_J - DUP_J,bracket_brown,0.005982614371431431,0.00692667714621213,-0.004114689631991544,0.022649600139065168,1000,False
mpdd,0,1,TRI_J - DUP_J,bracket_white,0.0032866585169417624,0.0037390453602844714,-0.0014560881755666284,0.011476419578966007,1000,False
mpdd,0,1,TRI_J - DUP_J,connector,0.004392260456088403,0.004944730450041012,-0.005067998160829173,0.02004361529915097,1000,False
mpdd,0,1,TRI_J - DUP_J,metal_plate,0.0009081546681060593,0.0018360815645769705,-0.00930882371422121,0.017946250533425082,1000,False
mpdd,0,1,TRI_J - DUP_J,tubes,0.012592404525438933,0.013394046103457154,0.0020940791994783414,0.028662159004336493,1000,False
mpdd,0,1,TRI_L - DUP_L,bracket_black,0.011959910669636115,0.012949933074205361,0.003270179978996968,0.0253045729575386,1000,False
mpdd,0,1,TRI_L - DUP_L,bracket_brown,0.010706525580798426,0.011696257681533026,0.002044671619864423,0.024017660015564685,1000,False
mpdd,0,1,TRI_L - DUP_L,bracket_white,0.00857117664655548,0.008959554552288406,0.003498775465279912,0.0163168146185746,1000,False
mpdd,0,1,TRI_L - DUP_L,connector,0.007990898950320516,0.008724371619622726,0.0006091878766163578,0.01954640718337179,1000,False
mpdd,0,1,TRI_L - DUP_L,metal_plate,0.0037120065121076518,0.0047106189634545685,-0.00504835523179045,0.0170038280260313,1000,False
mpdd,0,1,TRI_L - DUP_L,tubes,0.015503811857310684,0.016370725467717184,0.007103214092692203,0.02831756483715632,1000,False
mpdd,0,1,BAL_J - A1_J,bracket_black,0.003106055641824282,0.0036601450195829156,-0.005103892981714467,0.014837660564302562,1000,False
mpdd,0,1,BAL_J - A1_J,bracket_brown,0.002214081807589702,0.002793836129372668,-0.005914787039474214,0.01393131536066672,1000,False
mpdd,0,1,BAL_J - A1_J,bracket_white,0.00043131897594802235,0.0007678819652793598,-0.004098355732307212,0.00720218310043746,1000,False
mpdd,0,1,BAL_J - A1_J,connector,0.0013145084647774447,0.0016190439440474727,-0.00603685599391982,0.01130467188680891,1000,False
mpdd,0,1,BAL_J - A1_J,metal_plate,-0.0013620319643625062,-0.0007994763108990959,-0.009504049942111951,0.01045213179672646,1000,False
mpdd,0,1,BAL_J - A1_J,tubes,0.00878841908949606,0.009203054124135943,0.0006809096239843264,0.019976603777518826,1000,False
mpdd,0,1,BAL_L - A1_L,bracket_black,0.007205311808180416,0.008259363901827731,-0.0006130765796648289,0.017842514107517665,1000,False
mpdd,0,1,BAL_L - A1_L,bracket_brown,0.006313672092664024,0.007397581976445839,-0.0014915358430936275,0.01712310915216336,1000,False
mpdd,0,1,BAL_L - A1_L,bracket_white,0.005894789325101768,0.005799619307567578,0.0008561310898351701,0.011141389203233858,1000,False
mpdd,0,1,BAL_L - A1_L,connector,0.003643347800747804,0.004877387403504402,-0.002366034889804302,0.013325897190702294,1000,False
mpdd,0,1,BAL_L - A1_L,metal_plate,0.001276001326680782,0.002339612327554644,-0.006422538568898454,0.011854198237639595,1000,False
mpdd,0,1,BAL_L - A1_L,tubes,0.010918823125762473,0.011840575191514002,0.003852793477144841,0.021338755419366952,1000,False
mpdd,0,2,A1_L - A1_J,bracket_black,0.006661524037016184,0.0062358630845622785,8.67001519074992e-05,0.012556265966610402,1000,False
mpdd,0,2,A1_L - A1_J,bracket_brown,0.0054739327880849575,0.005074772272591789,-0.0010818161783369615,0.011071427989634817,1000,False
mpdd,0,2,A1_L - A1_J,bracket_white,0.006134384798417274,0.006212917404469754,0.0013545895570991802,0.011505973163725425,1000,False
mpdd,0,2,A1_L - A1_J,connector,0.0008691598658997952,0.00034839836947220823,-0.004200789593316293,0.003684151558453602,1000,False
mpdd,0,2,A1_L - A1_J,metal_plate,0.008934704690721952,0.008517583759489926,0.0021893398988438004,0.014719280652316225,1000,False
mpdd,0,2,A1_L - A1_J,tubes,0.005025462278431371,0.004625538053361855,-0.0017895788192512127,0.010717814315574357,1000,False
mpdd,0,2,TRI_L - TRI_J,bracket_black,0.0077670696350141235,0.009343409724685798,0.0011871521007794838,0.018309133308604154,1000,False
mpdd,0,2,TRI_L - TRI_J,bracket_brown,0.0070142826818958,0.008479114386180922,0.00023435169598592337,0.01753544659391741,1000,False
mpdd,0,2,TRI_L - TRI_J,bracket_white,0.008434284842071815,0.008588557361950855,0.004441954748646163,0.013140182748825528,1000,False
mpdd,0,2,TRI_L - TRI_J,connector,0.0023515929009744253,0.003814387701631588,-0.003950386010474293,0.011548275323347332,1000,False
mpdd,0,2,TRI_L - TRI_J,metal_plate,0.008658675800418097,0.010217686264103241,0.001774397910589588,0.019389519493410473,1000,False
mpdd,0,2,TRI_L - TRI_J,tubes,0.004998034063649776,0.0065662207132398094,-0.0018841486443887806,0.015674676498312487,1000,False
mpdd,0,2,BAL_L - BAL_J,bracket_black,0.012435810648592522,0.013089645098729936,0.006509042633326557,0.021437901633458125,1000,False
mpdd,0,2,BAL_L - BAL_J,bracket_brown,0.011378738477627205,0.011987441831408657,0.005627172408792238,0.020281208486598992,1000,False
mpdd,0,2,BAL_L - BAL_J,bracket_white,0.011173218355479247,0.011158117069827016,0.00682251634519551,0.016146366590468628,1000,False
mpdd,0,2,BAL_L - BAL_J,connector,0.005308944263858934,0.0060254859567393584,0.0005291025197598523,0.012284317938448775,1000,False
mpdd,0,2,BAL_L - BAL_J,metal_plate,0.01323291373508178,0.013899649141422426,0.007276307809059451,0.022205743829644332,1000,False
mpdd,0,2,BAL_L - BAL_J,tubes,0.008239487960247099,0.008937106740329891,0.002504572412169149,0.016995064262569314,1000,False
mpdd,0,2,DUP_L - DUP_J,bracket_black,0.0012872827284021546,0.0014991214015739583,-0.0025234491080966103,0.005899642336566407,1000,False
mpdd,0,2,DUP_L - DUP_J,bracket_brown,0.0005486447440148749,0.0007769181956720374,-0.003304726027754132,0.005076257425153022,1000,False
mpdd,0,2,DUP_L - DUP_J,bracket_white,0.0015755172837024968,0.0017586944310768304,-0.0015775231451163436,0.005325465842346529,1000,False
mpdd,0,2,DUP_L - DUP_J,connector,-0.0013501786421749949,-0.001275487410112804,-0.0038434516979366923,0.0011408651315218583,1000,False
mpdd,0,2,DUP_L - DUP_J,metal_plate,0.0036497211853083835,0.00389223662270162,3.502634151980754e-05,0.008303437272388447,1000,False
mpdd,0,2,DUP_L - DUP_J,tubes,0.0006885325761739926,0.0009400036293934849,-0.0029951977597322457,0.005437504476364208,1000,False
mpdd,0,2,DUP_J - A1_J,bracket_black,-0.011226039018845614,-0.011335194980698602,-0.01804008647992589,-0.00500130940323731,1000,False
mpdd,0,2,DUP_J - A1_J,bracket_brown,-0.010531572696339196,-0.010583719822237991,-0.017597945735603453,-0.003969858778181892,1000,False
mpdd,0,2,DUP_J - A1_J,bracket_white,-0.009067107437646282,-0.008539333615195929,-0.014282871297063125,-0.0028276410291976817,1000,False
mpdd,0,2,DUP_J - A1_J,connector,-0.009732225660755555,-0.010081095583760611,-0.01572644339248635,-0.005729441354752325,1000,False
mpdd,0,2,DUP_J - A1_J,metal_plate,-0.0021301635684962236,-0.002097017072163812,-0.008933690237236135,0.00443390420036488,1000,False
mpdd,0,2,DUP_J - A1_J,tubes,-0.008018715983347824,-0.007960846233182375,-0.014985837431290823,-0.0018644024464458872,1000,False
mpdd,0,2,TRI_J - DUP_J,bracket_black,-0.000856831685614294,-0.0017758291872616001,-0.01540589421113608,0.012906060451500414,1000,False
mpdd,0,2,TRI_J - DUP_J,bracket_brown,-0.0016551813922845659,-0.002180144180137005,-0.016027134874361082,0.012979503278360503,1000,False
mpdd,0,2,TRI_J - DUP_J,bracket_white,-0.010010365751296851,-0.009285160746703833,-0.019216608729630127,-0.000270164865828355,1000,False
mpdd,0,2,TRI_J - DUP_J,connector,0.008579400185886243,0.007691384468242233,-0.00229449577295109,0.020458856161524364,1000,False
mpdd,0,2,TRI_J - DUP_J,metal_plate,-0.007961500024571378,-0.008556946439572348,-0.02244044790905784,0.00678560238855131,1000,False
mpdd,0,2,TRI_J - DUP_J,tubes,0.005609318484189984,0.004876049313468634,-0.008305375903864216,0.019385511178201118,1000,False
mpdd,0,2,TRI_L - DUP_L,bracket_black,0.005622955220997675,0.00606845913585024,-0.005883135910936832,0.018468228809859114,1000,False
mpdd,0,2,TRI_L - DUP_L,bracket_brown,0.004810456545596359,0.005522052010371878,-0.006889864972917222,0.018003137309520283,1000,False
mpdd,0,2,TRI_L - DUP_L,bracket_white,-0.0031515981929275323,-0.002455297815829809,-0.012175956808033744,0.006604909047637479,1000,False
mpdd,0,2,TRI_L - DUP_L,connector,0.012281171729035664,0.012781259579986624,0.005125281267624789,0.022424052860736118,1000,False
mpdd,0,2,TRI_L - DUP_L,metal_plate,-0.0029525454094616625,-0.0022314967981707273,-0.01451891057611753,0.010311658429885283,1000,False
mpdd,0,2,TRI_L - DUP_L,tubes,0.009918819971665768,0.010502266397314958,-0.0009238802145832122,0.022954918236410913,1000,False
mpdd,0,2,BAL_J - A1_J,bracket_black,-0.008464375255327127,-0.008899219910934352,-0.02071055554745277,0.0017907338393143718,1000,False
mpdd,0,2,BAL_J - A1_J,bracket_brown,-0.00916989901029615,-0.009552203206941032,-0.021198470381394524,0.0012763887241802017,1000,False
mpdd,0,2,BAL_J - A1_J,bracket_white,-0.013135075412521097,-0.01243909240442726,-0.020968123978667184,-0.004905359503446523,1000,False
mpdd,0,2,BAL_J - A1_J,connector,0.002069633098406999,0.0011051668153159706,-0.00756547809674126,0.008834927105853197,1000,False
mpdd,0,2,BAL_J - A1_J,metal_plate,-0.013482785271451681,-0.0139037711696205,-0.02549450987896199,-0.0029691485372987836,1000,False
mpdd,0,2,BAL_J - A1_J,tubes,-0.0017388975947955506,-0.002329050500382271,-0.013535688298948412,0.008184952430462506,1000,False
mpdd,0,2,BAL_L - A1_L,bracket_black,-0.0026900886437507903,-0.0020454378967666954,-0.012897954421516908,0.009065956979758781,1000,False
mpdd,0,2,BAL_L - A1_L,bracket_brown,-0.0032650933207539036,-0.002639533648124167,-0.013235762093168069,0.008418538670286503,1000,False
mpdd,0,2,BAL_L - A1_L,bracket_white,-0.00809624185545912,-0.007493892739069998,-0.017217055499448124,0.0007860828386929957,1000,False
mpdd,0,2,BAL_L - A1_L,connector,0.006509417496366137,0.00678225440258312,-0.00017898775154266268,0.014046045335016443,1000,False
mpdd,0,2,BAL_L - A1_L,metal_plate,-0.00918457622709185,-0.008521705787688003,-0.01921393645862002,0.0025709780377849148,1000,False
mpdd,0,2,BAL_L - A1_L,tubes,0.0014751280870201778,0.0019825181865857646,-0.008299271169312212,0.012423685134181774,1000,False
mpdd,0,4,A1_L - A1_J,bracket_black,0.008095537569180005,0.008811079880459068,0.0033692496375456694,0.016141492014716808,1000,False
mpdd,0,4,A1_L - A1_J,bracket_brown,0.004027865368509789,0.004670750744808514,-0.0014338868899090508,0.012160147260490705,1000,False
mpdd,0,4,A1_L - A1_J,bracket_white,0.002613305428898162,0.003109087063683992,-0.0023322459013500286,0.009718191151022942,1000,False
mpdd,0,4,A1_L - A1_J,connector,0.00059410062839058,0.0008676331621073696,-0.002742350353168871,0.005720021321775757,1000,False
mpdd,0,4,A1_L - A1_J,metal_plate,0.004724093844311871,0.005422950283654311,-0.0007330022333070536,0.013033337188088249,1000,False
mpdd,0,4,A1_L - A1_J,tubes,0.0035960288915089385,0.004313931238247006,-0.0018355748703477765,0.011805921358064972,1000,False
mpdd,0,4,TRI_L - TRI_J,bracket_black,0.015776221745543367,0.013745396257190812,0.0009591654752694256,0.02601342301500555,1000,False
mpdd,0,4,TRI_L - TRI_J,bracket_brown,0.012672548009176438,0.010530410098899694,-0.002239933516761373,0.02270337490485929,1000,False
mpdd,0,4,TRI_L - TRI_J,bracket_white,0.00808544056501881,0.008035490803123865,0.001971177495749277,0.015745944795383136,1000,False
mpdd,0,4,TRI_L - TRI_J,connector,0.007594771248497813,0.005408035652072767,-0.0062355016775425655,0.015347497045860314,1000,False
mpdd,0,4,TRI_L - TRI_J,metal_plate,0.01265921908400397,0.010528203214007386,-0.0022697355495099433,0.022789090640193518,1000,False
mpdd,0,4,TRI_L - TRI_J,tubes,0.01071715928727145,0.00859412655984156,-0.004074443189144278,0.021057492858587337,1000,False
mpdd,0,4,BAL_L - BAL_J,bracket_black,0.011804733281871002,0.011757096028672073,0.0010195499991995005,0.021638711541260267,1000,False
mpdd,0,4,BAL_L - BAL_J,bracket_brown,0.0076863080131125226,0.007684280225748277,-0.0037701806027466748,0.017627166791937047,1000,False
mpdd,0,4,BAL_L - BAL_J,bracket_white,0.006942469480488272,0.00719713022552195,0.000849778465643258,0.014916835225855733,1000,False
mpdd,0,4,BAL_L - BAL_J,connector,0.0038861674000239183,0.0036470395578238274,-0.0057408125197834945,0.011777794587652806,1000,False
mpdd,0,4,BAL_L - BAL_J,metal_plate,0.007790297244066366,0.007784722773268062,-0.003422430295156874,0.017561048303970362,1000,False
mpdd,0,4,BAL_L - BAL_J,tubes,0.0049374729243143204,0.004952108026130352,-0.006470588476789324,0.014449445816552118,1000,False
mpdd,0,4,DUP_L - DUP_J,bracket_black,0.004332119916179622,0.0048619615895079136,0.001566580134080647,0.009230897747143746,1000,False
mpdd,0,4,DUP_L - DUP_J,bracket_brown,0.001539326034886851,0.0019269362958329226,-0.0017992227883241606,0.00640081475886384,1000,False
mpdd,0,4,DUP_L - DUP_J,bracket_white,0.0014767843758873578,0.0019392330014043693,-0.0015936622444417342,0.0066172792225089845,1000,False
mpdd,0,4,DUP_L - DUP_J,connector,-0.0006299143955593667,-0.00044469654289169933,-0.0024309500855537666,0.0017439172475468103,1000,False
mpdd,0,4,DUP_L - DUP_J,metal_plate,0.002292539176399916,0.002807124495650745,-0.000873584935113398,0.007391905682430414,1000,False
mpdd,0,4,DUP_L - DUP_J,tubes,0.0015570180170670523,0.0020800727916354244,-0.0015337522925566716,0.006623433339368493,1000,False
mpdd,0,4,DUP_J - A1_J,bracket_black,-0.008810343703460843,-0.007563531120803317,-0.013263727378603438,-0.0013483965105344103,1000,False
mpdd,0,4,DUP_J - A1_J,bracket_brown,-0.010404049626618145,-0.009450909621687105,-0.015710727360229486,-0.0028414531581044417,1000,False
mpdd,0,4,DUP_J - A1_J,bracket_white,-0.009921672850938196,-0.009105162490869243,-0.014435278486955945,-0.003745686356629819,1000,False
mpdd,0,4,DUP_J - A1_J,connector,-0.008060171032271152,-0.007923275094020021,-0.012330301891755047,-0.0025785863073654065,1000,False
mpdd,0,4,DUP_J - A1_J,metal_plate,-0.004461196801552542,-0.003412831651067296,-0.009539899307173253,0.002943640278768348,1000,False
mpdd,0,4,DUP_J - A1_J,tubes,-0.007674318491253657,-0.006588540101863071,-0.012347143350287432,-0.0004509082581459863,1000,False
mpdd,0,4,TRI_J - DUP_J,bracket_black,-0.009475862277866742,-0.008605266430719792,-0.02625194219591047,0.010286010111867847,1000,False
mpdd,0,4,TRI_J - DUP_J,bracket_brown,-0.008700654731109383,-0.008014330447921079,-0.02643237273939758,0.01200617344376065,1000,False
mpdd,0,4,TRI_J - DUP_J,bracket_white,-0.01021074159993148,-0.011043627902322849,-0.025021004024013225,3.4476546730886936e-05,1000,False
mpdd,0,4,TRI_J - DUP_J,connector,0.0027887909875789264,0.003986297683111935,-0.009128344434779563,0.021058041767939094,1000,False
mpdd,0,4,TRI_J - DUP_J,metal_plate,-0.014041659768374227,-0.013428999100941396,-0.032160905145913854,0.00644145568682401,1000,False
mpdd,0,4,TRI_J - DUP_J,tubes,-0.002136854364385654,-0.001668161010129411,-0.019834080969209394,0.01799092158155826,1000,False
mpdd,0,4,TRI_L - DUP_L,bracket_black,0.0019682395514970044,0.00027816823696310574,-0.014671929690027482,0.012761780340320888,1000,False
mpdd,0,4,TRI_L - DUP_L,bracket_brown,0.002432567243180203,0.0005891433551456916,-0.015673970602650012,0.01469472924896839,1000,False
mpdd,0,4,TRI_L - DUP_L,bracket_white,-0.003602085410800028,-0.0049473701006033525,-0.01912437306110686,0.0073093531553739335,1000,False
mpdd,0,4,TRI_L - DUP_L,connector,0.011013476631636104,0.0098390298780764,0.001636176233621024,0.01916096788149725,1000,False
mpdd,0,4,TRI_L - DUP_L,metal_plate,-0.003674979860770171,-0.005707920382584755,-0.02193809319062476,0.008514689366542988,1000,False
mpdd,0,4,TRI_L - DUP_L,tubes,0.007023286905818745,0.004845892758076725,-0.01080530956290805,0.01857199013205343,1000,False
mpdd,0,4,BAL_J - A1_J,bracket_black,-0.01243260446437987,-0.011229270294069935,-0.027447010632651345,0.005477441072715441,1000,False
mpdd,0,4,BAL_J - A1_J,bracket_brown,-0.012551647734182913,-0.01175716038150355,-0.028809426956781733,0.005514831048880645,1000,False
mpdd,0,4,BAL_J - A1_J,bracket_white,-0.012589573606077265,-0.013253458119377537,-0.02570869352867922,-0.002849067584720461,1000,False
mpdd,0,4,BAL_J - A1_J,connector,-0.0013828178572012502,-0.0002689233729560026,-0.012151031175753824,0.01571337878238531,1000,False
mpdd,0,4,BAL_J - A1_J,metal_plate,-0.016610217764841624,-0.015823192599893378,-0.032981096739618916,0.001719163746284081,1000,False
mpdd,0,4,BAL_J - A1_J,tubes,-0.005633263293353767,-0.004985471838664622,-0.021745114673061307,0.012884501221821297,1000,False
mpdd,0,4,BAL_L - A1_L,bracket_black,-0.008723408751688871,-0.00828325414585693,-0.023641614432301648,0.005093533750668352,1000,False
mpdd,0,4,BAL_L - A1_L,bracket_brown,-0.008893205089580181,-0.008743630900563787,-0.02465486027516586,0.005875147660666235,1000,False
mpdd,0,4,BAL_L - A1_L,bracket_white,-0.008260409554487152,-0.00916541495753958,-0.023350850660396667,0.0027016325209007984,1000,False
mpdd,0,4,BAL_L - A1_L,connector,0.0019092489144320879,0.0025104830227604554,-0.0068718226242589515,0.012615041413339917,1000,False
mpdd,0,4,BAL_L - A1_L,metal_plate,-0.013544014365087126,-0.013461420110279626,-0.02912774592652887,0.001133615110113259,1000,False
mpdd,0,4,BAL_L - A1_L,tubes,-0.0042918192605483855,-0.004347295050781275,-0.019883138856433082,0.00986037488953626,1000,False
mpdd,0,8,A1_L - A1_J,bracket_black,0.010822374285162074,0.01119595895309012,0.0057179035030600674,0.017823629983588978,1000,False
mpdd,0,8,A1_L - A1_J,bracket_brown,0.0062797619480348624,0.0066919442058074735,0.0007594514202437817,0.013290223929069566,1000,False
mpdd,0,8,A1_L - A1_J,bracket_white,0.0060338813932513,0.006419639640411939,0.0011205784393665467,0.0126465711211085,1000,False
mpdd,0,8,A1_L - A1_J,connector,0.0008335351752201791,0.0012124501125798984,-0.0024333444157669188,0.005886648610761652,1000,False
mpdd,0,8,A1_L - A1_J,metal_plate,0.007026638075598335,0.007534931688813558,0.0014271183550851113,0.014126967706970618,1000,False
mpdd,0,8,A1_L - A1_J,tubes,0.00592619880719385,0.00646759543425013,0.00048018406184428364,0.012932539611241318,1000,False
mpdd,0,8,TRI_L - TRI_J,bracket_black,0.02133645495028877,0.019466651909720967,0.00792057533108391,0.03162686209586239,1000,False
mpdd,0,8,TRI_L - TRI_J,bracket_brown,0.018710497487228132,0.017010665037894362,0.005398772770687625,0.029520816935438243,1000,False
mpdd,0,8,TRI_L - TRI_J,bracket_white,0.013948223357543987,0.01466622014949727,0.008132248595052613,0.023791703221214294,1000,False
mpdd,0,8,TRI_L - TRI_J,connector,0.00901331883704819,0.006865189036451834,-0.002775737791887517,0.016346459034652157,1000,False
mpdd,0,8,TRI_L - TRI_J,metal_plate,0.01874936405353648,0.017088021730560156,0.005499760198321022,0.0295609617825988,1000,False
mpdd,0,8,TRI_L - TRI_J,tubes,0.01641949775592505,0.014763242824399938,0.002992138418053819,0.027313050288266628,1000,False
mpdd,0,8,BAL_L - BAL_J,bracket_black,0.019383822726851734,0.01955028395643682,0.009012488927560366,0.03069706779624113,1000,False
mpdd,0,8,BAL_L - BAL_J,bracket_brown,0.014897139050622458,0.015480413390124475,0.004646146804746969,0.02650536249666921,1000,False
mpdd,0,8,BAL_L - BAL_J,bracket_white,0.015246851148934875,0.016022694907747676,0.008745204569270568,0.025804810237686725,1000,False
mpdd,0,8,BAL_L - BAL_J,connector,0.0032138552793913324,0.003461652781469777,-0.005282072589555872,0.011274616723976548,1000,False
mpdd,0,8,BAL_L - BAL_J,metal_plate,0.014942439024649468,0.015539713794948777,0.004647774305030477,0.0266089138069686,1000,False
mpdd,0,8,BAL_L - BAL_J,tubes,0.011975982234857808,0.012589554965956012,0.0016352842114891678,0.02358054678632568,1000,False
mpdd,0,8,DUP_L - DUP_J,bracket_black,0.007089158844374497,0.007407335660183165,0.0032599559424367286,0.012068016892620163,1000,False
mpdd,0,8,DUP_L - DUP_J,bracket_brown,0.0040111762402187225,0.004524599312776044,0.00014698463015956956,0.00915125341041923,1000,False
mpdd,0,8,DUP_L - DUP_J,bracket_white,0.004422654035257061,0.004760146210708103,0.0008837524054576475,0.008933072396786933,1000,False
mpdd,0,8,DUP_L - DUP_J,connector,0.0005658656391206981,0.0006608630256110176,-0.0017515517445577675,0.0037178752764649163,1000,False
mpdd,0,8,DUP_L - DUP_J,metal_plate,0.005176548701171001,0.005590486244769708,0.001062359357160036,0.010393663307006305,1000,False
mpdd,0,8,DUP_L - DUP_J,tubes,0.0045367020855993185,0.0049646859587886,0.0006415292989537677,0.009642502019231699,1000,False
mpdd,0,8,DUP_J - A1_J,bracket_black,-0.007202170176751214,-0.006635138479735742,-0.012009042104679886,-0.0006378752357601993,1000,False
mpdd,0,8,DUP_J - A1_J,bracket_brown,-0.008813272991887722,-0.008451191476479785,-0.014253541701577182,-0.0022730494791601222,1000,False
mpdd,0,8,DUP_J - A1_J,bracket_white,-0.00996846251730154,-0.009544552728242494,-0.014039515055742571,-0.004967768539768716,1000,False
mpdd,0,8,DUP_J - A1_J,connector,-0.004150297493631476,-0.004084638723205995,-0.008267465591635555,0.0012014595169567751,1000,False
mpdd,0,8,DUP_J - A1_J,metal_plate,-0.002885929941650138,-0.0024151333159987964,-0.008221353616467975,0.003992318315110399,1000,False
mpdd,0,8,DUP_J - A1_J,tubes,-0.006135118478126226,-0.0056208532523125375,-0.011047494612093955,0.00040100177269589593,1000,False
mpdd,0,8,TRI_J - DUP_J,bracket_black,-0.003954281764587658,-0.0021079037747763407,-0.01636716199555342,0.014490810190021481,1000,False
mpdd,0,8,TRI_J - DUP_J,bracket_brown,-0.004176150957955776,-0.0026414139983385342,-0.018230934251215396,0.013929837149379209,1000,False
mpdd,0,8,TRI_J - DUP_J,bracket_white,-0.0008351443492235044,-0.0013965505856465951,-0.013312116518530018,0.010092888880919316,1000,False
mpdd,0,8,TRI_J - DUP_J,connector,-0.00395390196107932,-0.002310301294710488,-0.014323890068946734,0.01268890728246608,1000,False
mpdd,0,8,TRI_J - DUP_J,metal_plate,-0.009812094075522559,-0.008341586521202949,-0.023853608801338518,0.008286043032423446,1000,False
mpdd,0,8,TRI_J - DUP_J,tubes,0.0020834465482846842,0.0034408892998545855,-0.012286621408816886,0.020093686086846408,1000,False
mpdd,0,8,TRI_L - DUP_L,bracket_black,0.010293014341326614,0.00995141247476146,-0.0003141195800916718,0.02186921591644124,1000,False
mpdd,0,8,TRI_L - DUP_L,bracket_brown,0.010523170289053635,0.009844651726779783,-0.002301757423993757,0.02310008756552704,1000,False
mpdd,0,8,TRI_L - DUP_L,bracket_white,0.008690424973063424,0.008509523353142572,-0.0012110437791033359,0.018625808940071622,1000,False
mpdd,0,8,TRI_L - DUP_L,connector,0.004493551236848173,0.0038940247161303276,-0.005021692162442637,0.01228909773784182,1000,False
mpdd,0,8,TRI_L - DUP_L,metal_plate,0.0037607212768429182,0.0031559489645875028,-0.009387821361236424,0.016504664962552044,1000,False
mpdd,0,8,TRI_L - DUP_L,tubes,0.013966242218610416,0.013239446165465924,0.0016086092214095324,0.026215096115012423,1000,False
mpdd,0,8,BAL_J - A1_J,bracket_black,-0.008669114397210539,-0.007168206173966277,-0.02080430468312705,0.0055774171089710235,1000,False
