dataset,revision,seed,shot,category,method,stride,pixel_ap,pixel_auroc
mpdd,study,1,4,bracket_black,D,1,0.08973833279751685,0.9588739750393638
mpdd,study,1,4,bracket_black,A1_J,1,0.09637857834326297,0.9618438619769175
mpdd,study,1,4,bracket_black,A1_L,1,0.09347173947299807,0.9645670199169314
mpdd,study,1,4,bracket_black,DUP_J,1,0.09280727937248569,0.9578369233243231
mpdd,study,1,4,bracket_black,DUP_L,1,0.08832076254500368,0.9593994334666814
mpdd,study,1,4,bracket_black,TRI_D_J,1,0.11906871615772871,0.9679732586095358
mpdd,study,1,4,bracket_black,TRI_D_L,1,0.13475669483734243,0.9711915404977521
mpdd,study,1,4,bracket_black,BAL_D_J,1,0.11679972695591767,0.9688275015398791
mpdd,study,1,4,bracket_black,BAL_D_L,1,0.11913045358248932,0.9719017352867569
