dataset,revision,seed,shot,category,method,stride,pixel_ap,pixel_auroc
mpdd,study,1,1,connector,D,1,0.24918923073256616,0.9666766868163106
mpdd,study,1,1,connector,A1_J,1,0.28384208570665737,0.9801996095605892
mpdd,study,1,1,connector,A1_L,1,0.29402015999014475,0.9826427301743748
mpdd,study,1,1,connector,DUP_J,1,0.26030189579197405,0.979795302192102
mpdd,study,1,1,connector,DUP_L,1,0.2633550530665195,0.9811561048577525
mpdd,study,1,1,connector,TRI_D_J,1,0.4036922046293835,0.9822905802943757
mpdd,study,1,1,connector,TRI_D_L,1,0.42460483007847616,0.9849567062149395
mpdd,study,1,1,connector,BAL_D_J,1,0.40917495836900764,0.9829272766400865
mpdd,study,1,1,connector,BAL_D_L,1,0.42077417219601965,0.9851082797440196
