dataset,revision,seed,shot,category,method,stride,pixel_ap,pixel_auroc
mpdd,study,1,1,tubes,D,1,0.6316502805577772,0.9821786166340113
mpdd,study,1,1,tubes,A1_J,1,0.681864643884284,0.9843803979614338
mpdd,study,1,1,tubes,A1_L,1,0.6897871471094316,0.986161382209246
mpdd,study,1,1,tubes,DUP_J,1,0.6713361371717973,0.9831564826896992
mpdd,study,1,1,tubes,DUP_L,1,0.6756412479115195,0.984210627395646
mpdd,study,1,1,tubes,TRI_D_J,1,0.7458117064151826,0.9902866801715068
mpdd,study,1,1,tubes,TRI_D_L,1,0.7783637685010345,0.9917745859786302
mpdd,study,1,1,tubes,BAL_D_J,1,0.7451429369574067,0.9907451909546087
mpdd,study,1,1,tubes,BAL_D_L,1,0.7790457352876973,0.9923167341093941
