dataset,revision,seed,shot,category,method,stride,pixel_ap,pixel_auroc
mpdd,study,1,4,connector,D,1,0.5178155610660404,0.9827776395698146
mpdd,study,1,4,connector,A1_J,1,0.4297658377474599,0.9800802967971343
mpdd,study,1,4,connector,A1_L,1,0.4680385861146198,0.9836665916022872
mpdd,study,1,4,connector,DUP_J,1,0.4212657068311777,0.9798659414811319
mpdd,study,1,4,connector,DUP_L,1,0.4404048983390911,0.9823534578241344
mpdd,study,1,4,connector,TRI_D_J,1,0.5692449721463662,0.9826426812969166
mpdd,study,1,4,connector,TRI_D_L,1,0.6095634994521859,0.9878362556068147
mpdd,study,1,4,connector,BAL_D_J,1,0.5541663279320237,0.9826948842498934
mpdd,study,1,4,connector,BAL_D_L,1,0.6132594081020559,0.988058685578209
