Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_bracket_black,0.43683510638297873,0.9260367917331616,0.9286709319236666
mvtec_bracket_brown,0.5429864253393666,0.9421382133996434,0.94162030654498
mvtec_bracket_white,0.52,0.9658849793202253,0.9608368055150026
mvtec_connector,0.6904761904761905,0.9526541545631656,0.9492057261769524
mvtec_metal_plate,0.9626218851570965,0.9816082025850258,0.9788862424477602
mvtec_tubes,0.6992753623188406,0.9762304444620953,0.9791835030010245
Mean,0.6420324949457455,0.9574254643438861,0.9564005859348977
