config,base,permuted_branch,permutation_index,mean_delta,mean_abs_delta,max_abs_delta,frac_changed_gt_1e-6,defect_mean_abs_delta,defect_mean_delta,defect_n_patches,normal_mean_abs_delta,normal_mean_delta,normal_n_patches
A1_J__perm_C_cross_p00,A1_J,C_cross,00,-0.003996322862803936,0.01025659590959549,0.11047205328941345,0.999875,0.01616591401398182,-0.010638481006026268,986,0.010230470448732376,-0.003966956865042448,223014
A1_J__perm_C_within_p00,A1_J,C_within,00,-0.023975873365998268,0.025836624205112457,0.1642671823501587,0.9995267857142857,0.0245176013559103,-0.020601337775588036,986,0.0258424561470747,-0.023990793153643608,223014
A1_J__perm_C_within_p01,A1_J,C_within,01,-0.023844830691814423,0.025873133912682533,0.17572671175003052,0.9991383928571429,0.023650236427783966,-0.01888401247560978,986,0.02588295377790928,-0.023866761475801468,223014
A1_J__perm_C_within_p02,A1_J,C_within,02,-0.023428473621606827,0.025540336966514587,0.16615042090415955,0.9994151785714286,0.02625870332121849,-0.022404715418815613,986,0.025537166744470596,-0.023432999849319458,223014
BAL_J__perm_C_cross_p00,BAL_J,C_cross,00,-0.003906910307705402,0.009654376655817032,0.09882339835166931,0.99990625,0.01483034435659647,-0.009700369089841843,986,0.00963149219751358,-0.003881296142935753,223014
BAL_J__perm_C_within_p00,BAL_J,C_within,00,-0.023344436660408974,0.02496573142707348,0.16876119375228882,0.9993928571428572,0.025370126590132713,-0.022692512720823288,986,0.02496393956243992,-0.023347316309809685,223014
BAL_J__perm_C_within_p01,BAL_J,C_within,01,-0.02329106628894806,0.02508576586842537,0.15408951044082642,0.9990803571428571,0.02423776686191559,-0.020371269434690475,986,0.02508951537311077,-0.02330397255718708,223014
BAL_J__perm_C_within_p02,BAL_J,C_within,02,-0.022774673998355865,0.02460537664592266,0.15383519232273102,0.9993258928571429,0.025941060855984688,-0.023320168256759644,986,0.0245994720607996,-0.02277226932346821,223014
BAL_J__perm_S_cross_p00,BAL_J,S_cross,00,-0.01259424164891243,0.014455731958150864,0.15899881720542908,0.9999151785714285,0.02650669403374195,-0.02520938031375408,986,0.014402453787624836,-0.012538468465209007,223014
BAL_J__perm_S_within_p00,BAL_J,S_within,00,-0.05713682249188423,0.05720773711800575,0.20423097908496857,0.9993660714285715,0.0580785796046257,-0.057832639664411545,986,0.05720388516783714,-0.0571337528526783,223014
BAL_J__perm_S_within_p01,BAL_J,S_within,01,-0.056882087141275406,0.0569288544356823,0.22029364109039307,0.9990446428571429,0.04742232710123062,-0.04733714461326599,986,0.05697089806199074,-0.05692429095506668,223014
BAL_J__perm_S_within_p02,BAL_J,S_within,02,-0.058160923421382904,0.05821096524596214,0.21858307719230652,0.9993303571428571,0.044498831033706665,-0.0438237227499485,986,0.05827159062027931,-0.058224309235811234,223014
TRI_J__perm_C_cross_p00,TRI_J,C_cross,00,-0.00331568019464612,0.008797862567007542,0.08664840459823608,0.9998839285714286,0.012427589856088161,-0.007660793140530586,986,0.008781814947724342,-0.0032964693382382393,223014
TRI_J__perm_C_within_p00,TRI_J,C_within,00,-0.020195506513118744,0.02201416715979576,0.1544458568096161,0.9993928571428572,0.020828939974308014,-0.018204396590590477,986,0.022019410505890846,-0.02020431123673916,223014
TRI_J__perm_C_within_p01,TRI_J,C_within,01,-0.02025388926267624,0.022248636931180954,0.14682023227214813,0.9990580357142858,0.0201799925416708,-0.01648716814815998,986,0.022257788106799126,-0.02027054689824581,223014
TRI_J__perm_C_within_p02,TRI_J,C_within,02,-0.019919853657484055,0.021962705999612808,0.13084456324577332,0.9991607142857143,0.021519940346479416,-0.018799036741256714,986,0.0219646617770195,-0.019924810156226158,223014
TRI_J__perm_S_cross_p00,TRI_J,S_cross,00,-0.015972819179296494,0.01802719756960869,0.206797257065773,0.9999375,0.035232387483119965,-0.03382483497262001,986,0.017951129004359245,-0.01589389145374298,223014
TRI_J__perm_S_within_p00,TRI_J,S_within,00,-0.07126080989837646,0.07132772356271744,0.24809542298316956,0.9993660714285715,0.07274872064590454,-0.07264234870672226,986,0.07132145017385483,-0.07125470787286758,223014
TRI_J__perm_S_within_p01,TRI_J,S_within,01,-0.07113687694072723,0.07117918878793716,0.28347519040107727,0.9990401785714286,0.05880758911371231,-0.05878063291311264,986,0.07123387604951859,-0.07119151204824448,223014
TRI_J__perm_S_within_p02,TRI_J,S_within,02,-0.07265022397041321,0.07269977033138275,0.2907749116420746,0.9991785714285715,0.05753466486930847,-0.05733416602015495,986,0.07276681810617447,-0.07271792739629745,223014
