dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mpdd,1,1,metal_plate,B,1,0.9492959113070394,0.807092010734095,1.0,1.0
mpdd,1,1,metal_plate,S,1,0.9654011586859926,0.8600834735063468,1.0,1.0
mpdd,1,1,metal_plate,C,1,0.9872161407107042,0.9228288442444115,0.9972914409534128,0.9990504529524564
mpdd,1,1,metal_plate,A1_J,1,0.9749001743760883,0.8772751855764528,1.0,1.0
mpdd,1,1,metal_plate,TRI_J,1,0.9726131471104879,0.8751558298866392,1.0,1.0
mpdd,1,1,metal_plate,BAL_J,1,0.9790804755355342,0.896422647405568,1.0,1.0
mpdd,1,1,metal_plate,DUP_J,1,0.9670095134180595,0.8510349199004036,1.0,1.0
mpdd,1,1,metal_plate,DUP_BAL_J,1,0.9749001743760883,0.8772751855764528,1.0,1.0
mpdd,1,1,metal_plate,DUP_EXPECTED_J,1,0.9670095134180595,0.8510349199004036,1.0,1.0
mpdd,1,1,metal_plate,A1_L,1,0.9760771592741,0.8754881915903779,1.0,1.0
mpdd,1,1,metal_plate,DUP_L,1,0.9676003727972684,0.8499566460959754,1.0,1.0
mpdd,1,1,metal_plate,TRI_L,1,0.9750269456648043,0.8785263803074423,1.0,1.0
mpdd,1,1,metal_plate,BAL_L,1,0.9813007815371098,0.8982606280524486,1.0,1.0
