method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9981678893306256,0.17984091792157172,0.9555555555555555,0.9514774171259062,0.896551724137931
S,0.9983079555511655,0.14598428341973332,0.9099999999999999,0.9219403457951642,0.8333333333333334
C,0.9940955845020251,0.07565021020150589,0.8322222222222222,0.8167629163324188,0.8108108108108109
A1_J,0.9986186231700682,0.16684487984177981,0.9755555555555555,0.9765789591152275,0.9180327868852459
TRI_J,0.9987459560978317,0.1909501165451967,0.96,0.9636308968256964,0.896551724137931
BAL_J,0.9988507894208837,0.15281455601251465,0.9622222222222222,0.9656268665250323,0.8955223880597014
DUP_J,0.9984773207075112,0.16791005213232768,0.97,0.9683948608287622,0.9333333333333333
DUP_BAL_J,0.9986186231700682,0.16684487984177981,0.9755555555555555,0.9765789591152275,0.9180327868852459
DUP_EXPECTED_J,0.9984773207075112,0.16791005213232768,0.97,0.9683948608287622,0.9333333333333333
A1_L,0.9986927976910955,0.17297538101481277,0.9522222222222223,0.9598452203257541,0.8852459016393444
DUP_L,0.9985506298591266,0.17676639481127554,0.9577777777777778,0.9630382365986276,0.8928571428571429
TRI_L,0.9988599376118104,0.17627120072119168,0.9388888888888889,0.9466340136961471,0.847457627118644
BAL_L,0.9989164338719928,0.1586167165681751,0.9388888888888889,0.9462856329736081,0.8695652173913044
