method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9793095275097037,0.36003315963428795,0.9836,0.9916817139308441,0.97
S,0.9864183797511247,0.365577300885346,0.986,0.9934107551981747,0.9547738693467336
C,0.9846597420628381,0.4900343980131393,0.9526,0.9776409249127,0.9186602870813397
A1_J,0.98769288404646,0.43768602550768176,0.9998,0.9999009900990099,0.9950248756218906
TRI_J,0.9876861974611314,0.4143792078945888,0.9976,0.998848625828128,0.9849246231155778
BAL_J,0.9888905523342004,0.4382475778546162,0.9988,0.9994339622641509,0.9949748743718593
DUP_J,0.9854417168166419,0.4086877652318981,0.9978,0.9989080645469061,0.9850746268656716
DUP_BAL_J,0.98769288404646,0.43768602550768176,0.9998,0.9999009900990099,0.9950248756218906
DUP_EXPECTED_J,0.9854417168166419,0.4086877652318981,0.9978,0.9989080645469061,0.9850746268656716
A1_L,0.9877229055388356,0.44283761956920875,0.999,0.9995048916656372,0.99009900990099
DUP_L,0.9852512293227113,0.41061326960062555,0.9962,0.9980416742980114,0.99009900990099
TRI_L,0.9882092975465525,0.4187697452384733,0.9972000000000001,0.9986151284523577,0.9801980198019802
BAL_L,0.9893364274461112,0.44439530127385585,0.9982000000000001,0.9991212669683258,0.9847715736040609
