dataset,category,seed,shot,revision,status,new_method_conditions,control_conditions,load_s,score_s,sources
mpdd,bracket_black,0,1,study,completed,5,4,6.6,1.42,B=803c993844b8bfa1;C=9e8114aaaeee70f2;E=77e765c5db6e7f58
