method,pixel_auroc,pixel_ap,pixel_aupro,image_auroc,image_ap,image_f1_max
B,0.9793120126200827,0.40810978939074954,0.9263429431671552,0.8166666666666667,0.6438657916853405,0.7058823529411764
C,0.9686580612323544,0.18042154811273237,0.889032125093186,0.8023809523809524,0.6896258986686461,0.6829268292682926
A1_J,0.9799498893892256,0.4321977049473609,0.9277320554901326,0.8047619047619048,0.6175032594929764,0.6857142857142857
DUP_J,0.9797022933326007,0.4291038216761415,0.9271426676854962,0.8142857142857143,0.6434528059782372,0.7058823529411764
DUP_BAL_J,0.9799498893892256,0.4321977049473609,0.9277320554901326,0.8047619047619048,0.6175032594929764,0.6857142857142857
DUP_EXPECTED_J,0.9797022933326007,0.4291038216761415,0.9271426676854962,0.8142857142857143,0.6434528059782372,0.7058823529411764
A1_L,0.9834489805418135,0.47217264442720763,0.939080227123082,0.8571428571428572,0.7128087997559469,0.7368421052631579
A1_lambda_0.25,0.9830230203189589,0.4656619484671429,0.9400408138815456,0.8452380952380951,0.6904839980403888,0.7272727272727273
A1_lambda_0.50,0.9822864227659027,0.45697012452229835,0.9357194510603242,0.8333333333333334,0.6601293274062152,0.7272727272727273
A1_lambda_0.75,0.9812543496475641,0.44584093455175067,0.93438863959284,0.8214285714285714,0.6428666182867863,0.7058823529411764
