config,base,permuted_branch,permutation_index,mean_delta,mean_abs_delta,max_abs_delta,frac_changed_gt_1e-6,defect_mean_abs_delta,defect_mean_delta,defect_n_patches,normal_mean_abs_delta,normal_mean_delta,normal_n_patches
A1_J__perm_C_within_p00,A1_J,C_within,00,-0.01604474149644375,0.019507266581058502,0.19601154327392578,0.9999492694805194,0.05011238902807236,-0.04768595099449158,819,0.019186032935976982,-0.01571263186633587,78029
A1_J__perm_C_within_p01,A1_J,C_within,01,-0.01505325362086296,0.01879446767270565,0.17787697911262512,0.998440036525974,0.04534245282411575,-0.04199361801147461,819,0.018515819683670998,-0.014770484529435635,78029
A1_J__perm_C_within_p02,A1_J,C_within,02,-0.016465924680233,0.02003219723701477,0.18305888772010803,0.999505377435065,0.05541287362575531,-0.05325643718242645,819,0.019660839810967445,-0.016079764813184738,78029
BAL_J__perm_C_within_p00,BAL_J,C_within,00,-0.015520897693932056,0.018527042120695114,0.19361469149589539,0.9999112215909091,0.047031842172145844,-0.04501793533563614,819,0.018227852880954742,-0.01521129347383976,78029
BAL_J__perm_C_within_p01,BAL_J,C_within,01,-0.014296844601631165,0.017615826800465584,0.17787697911262512,0.9979834618506493,0.043442342430353165,-0.0404166579246521,819,0.017344748601317406,-0.014022689312696457,78029
BAL_J__perm_C_within_p02,BAL_J,C_within,02,-0.01577305980026722,0.018858326599001884,0.18144866824150085,0.999606838474026,0.05022544413805008,-0.04837241396307945,819,0.018529092893004417,-0.015430892817676067,78029
BAL_J__perm_S_within_p00,BAL_J,S_within,00,-0.050627388060092926,0.050742823630571365,0.23178574442863464,1.0,0.0837162658572197,-0.08363547176122665,819,0.05039672926068306,-0.05028093233704567,78029
BAL_J__perm_S_within_p01,BAL_J,S_within,01,-0.048082057386636734,0.048178933560848236,0.2158137559890747,0.9971590909090909,0.07164149731397629,-0.07159575074911118,819,0.04793265834450722,-0.04783525690436363,78029
BAL_J__perm_S_within_p02,BAL_J,S_within,02,-0.05078528821468353,0.05089673399925232,0.21286138892173767,0.999708299512987,0.0814504474401474,-0.08138877153396606,819,0.050576046109199524,-0.050464071333408356,78029
TRI_J__perm_C_within_p00,TRI_J,C_within,00,-0.013697247952222824,0.016718363389372826,0.14269420504570007,0.999898538961039,0.0409712940454483,-0.038925111293792725,819,0.01646379940211773,-0.013432452455163002,78029
TRI_J__perm_C_within_p01,TRI_J,C_within,01,-0.012522821314632893,0.015727946534752846,0.13600122928619385,0.9979200487012987,0.03776678442955017,-0.03500976786017418,819,0.015496626496315002,-0.012286796234548092,78029
TRI_J__perm_C_within_p02,TRI_J,C_within,02,-0.013536539860069752,0.016565123572945595,0.13279826939105988,0.9995687905844156,0.04166922718286514,-0.039891038089990616,819,0.016301626339554787,-0.013259920291602612,78029
TRI_J__perm_S_within_p00,TRI_J,S_within,00,-0.06536868214607239,0.0654858946800232,0.2820228934288025,0.9999873173701299,0.10636169463396072,-0.10633712261915207,819,0.06505685299634933,-0.06493867933750153,78029
TRI_J__perm_S_within_p01,TRI_J,S_within,01,-0.061594728380441666,0.061687786132097244,0.28357166051864624,0.9972859172077922,0.08950198441743851,-0.08950198441743851,819,0.061395835131406784,-0.061301808804273605,78029
TRI_J__perm_S_within_p02,TRI_J,S_within,02,-0.0651017427444458,0.06522627174854279,0.2816328704357147,0.9996829342532467,0.10062706470489502,-0.1005651205778122,819,0.064854696393013,-0.06472951173782349,78029
