method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9385171186710268,0.22291170283320388,0.9377227722772277,0.9310434533168936,0.8857142857142858
S,0.9633657311871421,0.18271862382924514,0.9015841584158417,0.8821237643161471,0.8533333333333333
C,0.9522845881671248,0.12648967278393275,0.9113861386138614,0.9065374073785796,0.8571428571428571
A1_J,0.9502194822672512,0.2657225346885581,0.9607920792079208,0.9572105791954505,0.9038461538461539
TRI_J,0.9537161610111337,0.24025067845611292,0.9424752475247524,0.9388840496525035,0.8771929824561403
BAL_J,0.9558942013357643,0.24888804053718494,0.9606930693069307,0.9589860739226574,0.8944723618090452
DUP_J,0.9464653307590913,0.2547935554956802,0.9501980198019802,0.9460669278984881,0.8952380952380952
DUP_BAL_J,0.9502194822672512,0.2657225346885581,0.9607920792079208,0.9572105791954505,0.9038461538461539
DUP_EXPECTED_J,0.9464653307590913,0.2547935554956802,0.9501980198019802,0.9460669278984881,0.8952380952380952
A1_L,0.95774126843995,0.2724865007293754,0.9558415841584158,0.9500982377693835,0.9047619047619048
DUP_L,0.9504462981911573,0.2524255463136662,0.9478217821782178,0.9423060512948833,0.8932038834951457
TRI_L,0.9649797878781396,0.25774042580075296,0.9505940594059406,0.9443564165930787,0.8928571428571428
BAL_L,0.9690602885874602,0.274427388327625,0.9612871287128713,0.9542830506870812,0.912442396313364
