method,scope,image_index,sample_id,n_pairs,l_correct,j_correct,l_correct_j_wrong,l_wrong_j_correct,both_correct,both_wrong,l_tie,j_tie,l_correct_rate,j_correct_rate,l_correct_j_wrong_rate,l_wrong_j_correct_rate
A1,image,0,hazelnut/test/crack/000.png,4096,4078,4073,5,0,4073,18,0,0,0.99560546875,0.994384765625,0.001220703125,0.0
A1,image,1,hazelnut/test/crack/001.png,4096,4084,4085,1,2,4083,10,0,0,0.9970703125,0.997314453125,0.000244140625,0.00048828125
A1,image,2,hazelnut/test/crack/002.png,2944,2933,2928,7,2,2926,9,0,0,0.9962635869565217,0.9945652173913043,0.002377717391304348,0.0006793478260869565
A1,image,3,hazelnut/test/crack/003.png,3392,3348,3337,17,6,3331,38,0,0,0.9870283018867925,0.9837853773584906,0.0050117924528301884,0.001768867924528302
A1,image,4,hazelnut/test/crack/004.png,2624,2622,2620,2,0,2620,2,0,0,0.9992378048780488,0.9984756097560976,0.0007621951219512195,0.0
A1,image,5,hazelnut/test/crack/005.png,2880,2878,2880,0,2,2878,0,0,0,0.9993055555555556,1.0,0.0,0.0006944444444444445
A1,image,6,hazelnut/test/crack/006.png,4096,4086,4076,10,0,4076,10,0,0,0.99755859375,0.9951171875,0.00244140625,0.0
A1,image,7,hazelnut/test/crack/007.png,4096,4069,4066,3,0,4066,27,0,0,0.993408203125,0.99267578125,0.000732421875,0.0
A1,image,8,hazelnut/test/crack/008.png,4096,4096,4096,0,0,4096,0,0,0,1.0,1.0,0.0,0.0
A1,image,9,hazelnut/test/crack/009.png,4096,4071,4067,4,0,4067,25,0,0,0.993896484375,0.992919921875,0.0009765625,0.0
A1,image,10,hazelnut/test/crack/010.png,4096,4069,4062,8,1,4061,26,0,0,0.993408203125,0.99169921875,0.001953125,0.000244140625
A1,image,11,hazelnut/test/crack/011.png,4096,4000,3995,12,7,3988,89,0,0,0.9765625,0.975341796875,0.0029296875,0.001708984375
A1,image,12,hazelnut/test/crack/012.png,3328,3305,3300,6,1,3299,22,0,0,0.9930889423076923,0.9915865384615384,0.0018028846153846155,0.00030048076923076925
A1,image,13,hazelnut/test/crack/013.png,3200,3092,3088,12,8,3080,100,0,0,0.96625,0.965,0.00375,0.0025
A1,image,14,hazelnut/test/crack/014.png,2304,2304,2304,0,0,2304,0,0,0,1.0,1.0,0.0,0.0
A1,image,15,hazelnut/test/crack/015.png,4096,3954,3963,16,25,3938,117,0,0,0.96533203125,0.967529296875,0.00390625,0.006103515625
A1,image,16,hazelnut/test/crack/016.png,4032,4004,4011,4,11,4000,17,0,0,0.9930555555555556,0.9947916666666666,0.000992063492063492,0.002728174603174603
A1,image,17,hazelnut/test/crack/017.png,4096,4095,4095,0,0,4095,1,0,0,0.999755859375,0.999755859375,0.0,0.0
A1,image,18,hazelnut/test/cut/000.png,704,698,694,4,0,694,6,0,0,0.9914772727272727,0.9857954545454546,0.005681818181818182,0.0
A1,image,19,hazelnut/test/cut/001.png,2624,2586,2587,4,5,2582,33,0,0,0.9855182926829268,0.9858993902439024,0.001524390243902439,0.0019054878048780487
A1,image,20,hazelnut/test/cut/002.png,1088,1084,1077,7,0,1077,4,0,0,0.9963235294117647,0.9898897058823529,0.006433823529411764,0.0
A1,image,21,hazelnut/test/cut/003.png,1088,1087,1088,0,1,1087,0,0,0,0.9990808823529411,1.0,0.0,0.0009191176470588235
A1,image,22,hazelnut/test/cut/004.png,2240,2230,2224,7,1,2223,9,0,0,0.9955357142857143,0.9928571428571429,0.003125,0.0004464285714285714
A1,image,23,hazelnut/test/cut/005.png,1152,1136,1136,1,1,1135,15,0,0,0.9861111111111112,0.9861111111111112,0.0008680555555555555,0.0008680555555555555
A1,image,24,hazelnut/test/cut/006.png,1536,1502,1498,5,1,1497,33,0,0,0.9778645833333334,0.9752604166666666,0.0032552083333333335,0.0006510416666666666
A1,image,25,hazelnut/test/cut/007.png,1024,1010,1001,9,0,1001,14,0,0,0.986328125,0.9775390625,0.0087890625,0.0
