method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9959238529174673,0.815276197212489,0.9935714285714287,0.9970779220779218,0.9928057553956835
S,0.9962196138466795,0.8525576971721464,0.9957142857142857,0.9979094076655048,0.9928057553956835
C,0.9850031725854532,0.5363714650567771,0.9964285714285714,0.9980022181452686,0.9784172661870504
A1_J,0.9955794993197362,0.7723964139312799,0.9982142857142857,0.9990476190476187,0.9928057553956835
TRI_J,0.9962654872717862,0.8136423397290768,0.9960714285714286,0.998059964726631,0.9928057553956835
BAL_J,0.995918527908503,0.7897477232787817,0.9985714285714287,0.9992277992277989,0.9928057553956835
DUP_J,0.9958583057713014,0.794728040875925,0.9967857142857144,0.9983725135623867,0.9928057553956835
DUP_BAL_J,0.9955794993197362,0.7723964139312799,0.9982142857142857,0.9990476190476187,0.9928057553956835
DUP_EXPECTED_J,0.9958583057713014,0.794728040875925,0.9967857142857144,0.9983725135623867,0.9928057553956835
A1_L,0.99574284486507,0.7793373462012754,0.9989285714285715,0.9994129158512717,0.9928057553956835
DUP_L,0.9959386432676895,0.7985244083484413,0.9964285714285714,0.9982142857142855,0.9928057553956835
TRI_L,0.9964531649653142,0.8251402105699249,0.9985714285714287,0.9992277992277989,0.9928057553956835
BAL_L,0.9961321411280095,0.7990870069977497,1.0,0.9999999999999998,1.0
