method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9249843917637761,0.6388656273697404,0.9982456140350877,0.999462365591398,0.9915966386554621
S,0.9412651269994344,0.655878217048965,0.9929824561403509,0.9979809286898841,0.9833333333333333
C,0.9698884898378171,0.6035716774932632,1.0,1.0,1.0
A1_J,0.9548235317779337,0.6873705515487838,1.0,1.0,1.0
TRI_J,0.9526914666087771,0.7000892381706232,1.0,1.0,1.0
BAL_J,0.9604456621365884,0.7025215287020243,1.0,1.0,1.0
DUP_J,0.9453376554883546,0.6786269285819678,1.0,1.0,1.0
DUP_BAL_J,0.9548235317779337,0.6873705515487838,1.0,1.0,1.0
DUP_EXPECTED_J,0.9453376554883546,0.6786269285819678,1.0,1.0,1.0
A1_L,0.9530131668043591,0.6732040825313059,1.0,1.0,1.0
DUP_L,0.9428636053484775,0.6658488487055532,1.0,1.0,1.0
TRI_L,0.9519200207836651,0.6868739878045775,0.9982456140350877,0.999462365591398,0.9915966386554621
BAL_L,0.9597990898412373,0.6931066514988417,1.0,1.0,1.0
