dataset,seed,shot,category,group,method,pixel_ap,n_images,n_abnormal
mvtec,0,1,bottle,large,B,0.8032081594976431,80,60
mvtec,0,1,bottle,large,S,0.8421174255845609,80,60
mvtec,0,1,bottle,large,C,0.6764808549190987,80,60
mvtec,0,1,bottle,large,A1_J,0.8214934777711362,80,60
mvtec,0,1,bottle,large,TRI_J,0.842046801379944,80,60
mvtec,0,1,bottle,large,BAL_J,0.8416764492183284,80,60
mvtec,0,1,bottle,large,DUP_J,0.8170152483412245,80,60
mvtec,0,1,bottle,large,DUP_BAL_J,0.8214934777711362,80,60
mvtec,0,1,bottle,large,DUP_EXPECTED_J,0.8170152483412245,80,60
mvtec,0,1,bottle,large,A1_L,0.8179472927174825,80,60
mvtec,0,1,bottle,large,DUP_L,0.813812871674334,80,60
mvtec,0,1,bottle,large,TRI_L,0.8393135893337003,80,60
mvtec,0,1,bottle,large,BAL_L,0.8384871177070621,80,60
mvtec,0,1,cable,large,B,0.597127397310638,143,85
mvtec,0,1,cable,large,S,0.6328563505161232,143,85
mvtec,0,1,cable,large,C,0.3815573447237786,143,85
mvtec,0,1,cable,large,A1_J,0.6269455634054656,143,85
mvtec,0,1,cable,large,TRI_J,0.6450569803597167,143,85
mvtec,0,1,cable,large,BAL_J,0.6460447615504277,143,85
mvtec,0,1,cable,large,DUP_J,0.6211964372818156,143,85
mvtec,0,1,cable,large,DUP_BAL_J,0.6269455634054656,143,85
mvtec,0,1,cable,large,DUP_EXPECTED_J,0.6211964372818156,143,85
mvtec,0,1,cable,large,A1_L,0.6147079457632776,143,85
mvtec,0,1,cable,large,DUP_L,0.6108376051001463,143,85
mvtec,0,1,cable,large,TRI_L,0.6419766515026237,143,85
mvtec,0,1,cable,large,BAL_L,0.6418069568890848,143,85
mvtec,0,1,capsule,small,B,0.515501365482216,101,78
mvtec,0,1,capsule,small,S,0.5281271821264194,101,78
mvtec,0,1,capsule,small,C,0.3959159967058722,101,78
mvtec,0,1,capsule,small,A1_J,0.5447139834551683,101,78
mvtec,0,1,capsule,small,TRI_J,0.5829833482875494,101,78
mvtec,0,1,capsule,small,BAL_J,0.581822485053257,101,78
mvtec,0,1,capsule,small,DUP_J,0.5390740182880746,101,78
mvtec,0,1,capsule,small,DUP_BAL_J,0.5447139834551683,101,78
mvtec,0,1,capsule,small,DUP_EXPECTED_J,0.5390740182880746,101,78
mvtec,0,1,capsule,small,A1_L,0.5528953845290113,101,78
mvtec,0,1,capsule,small,DUP_L,0.5425223004477835,101,78
mvtec,0,1,capsule,small,TRI_L,0.5648278725131133,101,78
mvtec,0,1,capsule,small,BAL_L,0.5660169099270073,101,78
mvtec,0,1,capsule,large,B,0.47488893225805967,47,24
mvtec,0,1,capsule,large,S,0.46279235049556494,47,24
mvtec,0,1,capsule,large,C,0.4246315815959515,47,24
mvtec,0,1,capsule,large,A1_J,0.4967468669887921,47,24
mvtec,0,1,capsule,large,TRI_J,0.4905945855595344,47,24
mvtec,0,1,capsule,large,BAL_J,0.4953926445361934,47,24
mvtec,0,1,capsule,large,DUP_J,0.4919803787214341,47,24
mvtec,0,1,capsule,large,DUP_BAL_J,0.4967468669887921,47,24
mvtec,0,1,capsule,large,DUP_EXPECTED_J,0.4919803787214341,47,24
mvtec,0,1,capsule,large,A1_L,0.5040063074614461,47,24
mvtec,0,1,capsule,large,DUP_L,0.49484933276312365,47,24
mvtec,0,1,capsule,large,TRI_L,0.4990895960774435,47,24
mvtec,0,1,capsule,large,BAL_L,0.5051533420170538,47,24
mvtec,0,1,carpet,small,B,0.314251612415866,65,37
mvtec,0,1,carpet,small,S,0.4420340036986663,65,37
mvtec,0,1,carpet,small,C,0.41332517789346046,65,37
mvtec,0,1,carpet,small,A1_J,0.38667261935515096,65,37
mvtec,0,1,carpet,small,TRI_J,0.45349058487157723,65,37
mvtec,0,1,carpet,small,BAL_J,0.47458719471794636,65,37
mvtec,0,1,carpet,small,DUP_J,0.361798302198988,65,37
mvtec,0,1,carpet,small,DUP_BAL_J,0.38667261935515096,65,37
mvtec,0,1,carpet,small,DUP_EXPECTED_J,0.361798302198988,65,37
mvtec,0,1,carpet,small,A1_L,0.3856119277115178,65,37
mvtec,0,1,carpet,small,DUP_L,0.36319619930913016,65,37
mvtec,0,1,carpet,small,TRI_L,0.4398070181633824,65,37
mvtec,0,1,carpet,small,BAL_L,0.4573107096520812,65,37
mvtec,0,1,carpet,large,B,0.6543017326044344,80,52
mvtec,0,1,carpet,large,S,0.7191275302875346,80,52
mvtec,0,1,carpet,large,C,0.6700891918515333,80,52
mvtec,0,1,carpet,large,A1_J,0.7114667810198264,80,52
mvtec,0,1,carpet,large,TRI_J,0.7342048578935969,80,52
mvtec,0,1,carpet,large,BAL_J,0.740661204355845,80,52
mvtec,0,1,carpet,large,DUP_J,0.6963775164525287,80,52
mvtec,0,1,carpet,large,DUP_BAL_J,0.7114667810198264,80,52
mvtec,0,1,carpet,large,DUP_EXPECTED_J,0.6963775164525287,80,52
mvtec,0,1,carpet,large,A1_L,0.7064116815173063,80,52
mvtec,0,1,carpet,large,DUP_L,0.6915634760952746,80,52
mvtec,0,1,carpet,large,TRI_L,0.7283820590600735,80,52
mvtec,0,1,carpet,large,BAL_L,0.7348439508660535,80,52
mvtec,0,1,grid,small,B,0.40310003150206636,60,39
mvtec,0,1,grid,small,S,0.40120639245956097,60,39
mvtec,0,1,grid,small,C,0.14941087143579249,60,39
mvtec,0,1,grid,small,A1_J,0.3975379473518007,60,39
mvtec,0,1,grid,small,TRI_J,0.41195458242740646,60,39
mvtec,0,1,grid,small,BAL_J,0.3961181272864341,60,39
mvtec,0,1,grid,small,DUP_J,0.4041612986229064,60,39
mvtec,0,1,grid,small,DUP_BAL_J,0.3975379473518007,60,39
mvtec,0,1,grid,small,DUP_EXPECTED_J,0.4041612986229064,60,39
mvtec,0,1,grid,small,A1_L,0.4179906175893429,60,39
mvtec,0,1,grid,small,DUP_L,0.42081761822084135,60,39
mvtec,0,1,grid,small,TRI_L,0.42916614190891095,60,39
mvtec,0,1,grid,small,BAL_L,0.41912392884899535,60,39
mvtec,0,1,grid,large,B,0.5473288952323311,39,18
mvtec,0,1,grid,large,S,0.47410478030835984,39,18
mvtec,0,1,grid,large,C,0.26208996417153496,39,18
mvtec,0,1,grid,large,A1_J,0.5679427779769081,39,18
mvtec,0,1,grid,large,TRI_J,0.5392153123942117,39,18
mvtec,0,1,grid,large,BAL_J,0.5366548067444649,39,18
mvtec,0,1,grid,large,DUP_J,0.5650314733744547,39,18
mvtec,0,1,grid,large,DUP_BAL_J,0.5679427779769081,39,18
mvtec,0,1,grid,large,DUP_EXPECTED_J,0.5650314733744547,39,18
mvtec,0,1,grid,large,A1_L,0.5553697734769883,39,18
mvtec,0,1,grid,large,DUP_L,0.5562092158200799,39,18
mvtec,0,1,grid,large,TRI_L,0.5312299161106984,39,18
mvtec,0,1,grid,large,BAL_L,0.5302877059267984,39,18
mvtec,0,1,hazelnut,small,B,0.2083948943456163,58,18
mvtec,0,1,hazelnut,small,S,0.18967251203443786,58,18
mvtec,0,1,hazelnut,small,C,0.3060442897570143,58,18
mvtec,0,1,hazelnut,small,A1_J,0.328390312739276,58,18
mvtec,0,1,hazelnut,small,TRI_J,0.3628338100279901,58,18
mvtec,0,1,hazelnut,small,BAL_J,0.3810529233799739,58,18
mvtec,0,1,hazelnut,small,DUP_J,0.2758862982681058,58,18
mvtec,0,1,hazelnut,small,DUP_BAL_J,0.328390312739276,58,18
mvtec,0,1,hazelnut,small,DUP_EXPECTED_J,0.2758862982681058,58,18
mvtec,0,1,hazelnut,small,A1_L,0.3612064569413595,58,18
mvtec,0,1,hazelnut,small,DUP_L,0.2958274260266625,58,18
mvtec,0,1,hazelnut,small,TRI_L,0.4082401455552385,58,18
mvtec,0,1,hazelnut,small,BAL_L,0.4223342383330777,58,18
mvtec,0,1,hazelnut,large,B,0.7641870266255609,92,52
mvtec,0,1,hazelnut,large,S,0.7974852345074056,92,52
mvtec,0,1,hazelnut,large,C,0.506511719843431,92,52
mvtec,0,1,hazelnut,large,A1_J,0.744620619841021,92,52
mvtec,0,1,hazelnut,large,TRI_J,0.7984512506657413,92,52
mvtec,0,1,hazelnut,large,BAL_J,0.7724120666525757,92,52
mvtec,0,1,hazelnut,large,DUP_J,0.7606614196392818,92,52
mvtec,0,1,hazelnut,large,DUP_BAL_J,0.744620619841021,92,52
mvtec,0,1,hazelnut,large,DUP_EXPECTED_J,0.7606614196392818,92,52
mvtec,0,1,hazelnut,large,A1_L,0.7438838302119521,92,52
mvtec,0,1,hazelnut,large,DUP_L,0.7584472333939176,92,52
mvtec,0,1,hazelnut,large,TRI_L,0.8025981906964301,92,52
mvtec,0,1,hazelnut,large,BAL_L,0.7775358386228441,92,52
mvtec,0,1,leather,small,B,0.31622978134601126,101,69
mvtec,0,1,leather,small,S,0.36823201842644926,101,69
mvtec,0,1,leather,small,C,0.16309753138562835,101,69
mvtec,0,1,leather,small,A1_J,0.2954453659348676,101,69
mvtec,0,1,leather,small,TRI_J,0.3536406808294771,101,69
mvtec,0,1,leather,small,BAL_J,0.31317263680515994,101,69
mvtec,0,1,leather,small,DUP_J,0.31922873358850484,101,69
mvtec,0,1,leather,small,DUP_BAL_J,0.2954453659348676,101,69
mvtec,0,1,leather,small,DUP_EXPECTED_J,0.31922873358850484,101,69
mvtec,0,1,leather,small,A1_L,0.265280388445287,101,69
mvtec,0,1,leather,small,DUP_L,0.30134159495355484,101,69
mvtec,0,1,leather,small,TRI_L,0.3212080581408496,101,69
mvtec,0,1,leather,small,BAL_L,0.27275808828002684,101,69
mvtec,0,1,leather,large,B,0.4270865880979482,54,22
mvtec,0,1,leather,large,S,0.5024132393759364,54,22
mvtec,0,1,leather,large,C,0.38550189552397374,54,22
mvtec,0,1,leather,large,A1_J,0.42410754444783405,54,22
mvtec,0,1,leather,large,TRI_J,0.4654990350666936,54,22
mvtec,0,1,leather,large,BAL_J,0.4511513494276179,54,22
mvtec,0,1,leather,large,DUP_J,0.4260285908335472,54,22
mvtec,0,1,leather,large,DUP_BAL_J,0.42410754444783405,54,22
mvtec,0,1,leather,large,DUP_EXPECTED_J,0.4260285908335472,54,22
mvtec,0,1,leather,large,A1_L,0.41894028802575894,54,22
mvtec,0,1,leather,large,DUP_L,0.42093955957664975,54,22
mvtec,0,1,leather,large,TRI_L,0.4557264526560637,54,22
mvtec,0,1,leather,large,BAL_L,0.4424158244911909,54,22
mvtec,0,1,metal_nut,large,B,0.6510746003734411,108,86
mvtec,0,1,metal_nut,large,S,0.7214005761804643,108,86
mvtec,0,1,metal_nut,large,C,0.7621263841723681,108,86
mvtec,0,1,metal_nut,large,A1_J,0.7384210888576429,108,86
mvtec,0,1,metal_nut,large,TRI_J,0.7442137751306575,108,86
mvtec,0,1,metal_nut,large,BAL_J,0.7649097858140319,108,86
mvtec,0,1,metal_nut,large,DUP_J,0.7089461477218402,108,86
mvtec,0,1,metal_nut,large,DUP_BAL_J,0.7384210888576429,108,86
mvtec,0,1,metal_nut,large,DUP_EXPECTED_J,0.7089461477218402,108,86
mvtec,0,1,metal_nut,large,A1_L,0.7466513863428698,108,86
mvtec,0,1,metal_nut,large,DUP_L,0.7102446808496831,108,86
mvtec,0,1,metal_nut,large,TRI_L,0.7566888910410725,108,86
mvtec,0,1,metal_nut,large,BAL_L,0.7808972236252782,108,86
mvtec,0,1,pill,small,B,0.4882687812060016,87,61
mvtec,0,1,pill,small,S,0.4917594377353527,87,61
mvtec,0,1,pill,small,C,0.2795473799700502,87,61
mvtec,0,1,pill,small,A1_J,0.5282202826608094,87,61
mvtec,0,1,pill,small,TRI_J,0.5417921753348264,87,61
mvtec,0,1,pill,small,BAL_J,0.5483228112334778,87,61
mvtec,0,1,pill,small,DUP_J,0.5154749922955616,87,61
mvtec,0,1,pill,small,DUP_BAL_J,0.5282202826608094,87,61
mvtec,0,1,pill,small,DUP_EXPECTED_J,0.5154749922955616,87,61
mvtec,0,1,pill,small,A1_L,0.5221958595105465,87,61
mvtec,0,1,pill,small,DUP_L,0.5084098742681449,87,61
mvtec,0,1,pill,small,TRI_L,0.5307325718847483,87,61
mvtec,0,1,pill,small,BAL_L,0.5372624487487794,87,61
mvtec,0,1,pill,large,B,0.6157509500939329,99,73
mvtec,0,1,pill,large,S,0.7389800998887968,99,73
mvtec,0,1,pill,large,C,0.7308754287446946,99,73
mvtec,0,1,pill,large,A1_J,0.6994436799213037,99,73
mvtec,0,1,pill,large,TRI_J,0.7209652164902564,99,73
mvtec,0,1,pill,large,BAL_J,0.7441682073673401,99,73
mvtec,0,1,pill,large,DUP_J,0.6684348220526742,99,73
mvtec,0,1,pill,large,DUP_BAL_J,0.6994436799213037,99,73
mvtec,0,1,pill,large,DUP_EXPECTED_J,0.6684348220526742,99,73
mvtec,0,1,pill,large,A1_L,0.7058930558831772,99,73
mvtec,0,1,pill,large,DUP_L,0.6700084369622414,99,73
mvtec,0,1,pill,large,TRI_L,0.734798415533617,99,73
mvtec,0,1,pill,large,BAL_L,0.7590290848839337,99,73
mvtec,0,1,screw,small,B,0.14632669237937984,158,117
mvtec,0,1,screw,small,S,0.13860743589223004,158,117
mvtec,0,1,screw,small,C,0.13870651085190483,158,117
mvtec,0,1,screw,small,A1_J,0.21400613482446396,158,117
mvtec,0,1,screw,small,TRI_J,0.18785653191386253,158,117
mvtec,0,1,screw,small,BAL_J,0.20659484948277929,158,117
mvtec,0,1,screw,small,DUP_J,0.1869058519604755,158,117
mvtec,0,1,screw,small,DUP_BAL_J,0.21400613482446396,158,117
mvtec,0,1,screw,small,DUP_EXPECTED_J,0.1869058519604755,158,117
mvtec,0,1,screw,small,A1_L,0.21394497115196875,158,117
mvtec,0,1,screw,small,DUP_L,0.18576509650582868,158,117
mvtec,0,1,screw,small,TRI_L,0.19611445955091547,158,117
mvtec,0,1,screw,small,BAL_L,0.2146579525463765,158,117
mvtec,0,1,tile,large,B,0.5968043416643843,115,82
mvtec,0,1,tile,large,S,0.600626364001506,115,82
mvtec,0,1,tile,large,C,0.6585948417900568,115,82
mvtec,0,1,tile,large,A1_J,0.6461542575970775,115,82
mvtec,0,1,tile,large,TRI_J,0.6338389450646499,115,82
mvtec,0,1,tile,large,BAL_J,0.6495862803571418,115,82
mvtec,0,1,tile,large,DUP_J,0.6273058696793994,115,82
mvtec,0,1,tile,large,DUP_BAL_J,0.6461542575970775,115,82
mvtec,0,1,tile,large,DUP_EXPECTED_J,0.6273058696793994,115,82
mvtec,0,1,tile,large,A1_L,0.6448572143977179,115,82
mvtec,0,1,tile,large,DUP_L,0.6269983477545071,115,82
mvtec,0,1,tile,large,TRI_L,0.6359112226280605,115,82
mvtec,0,1,tile,large,BAL_L,0.6513701911850148,115,82
mvtec,0,1,toothbrush,small,B,0.4036443907066052,27,15
mvtec,0,1,toothbrush,small,S,0.3806771003611801,27,15
mvtec,0,1,toothbrush,small,C,0.1855960408337084,27,15
mvtec,0,1,toothbrush,small,A1_J,0.4472005354467446,27,15
mvtec,0,1,toothbrush,small,TRI_J,0.4192625730819362,27,15
mvtec,0,1,toothbrush,small,BAL_J,0.4198354730882827,27,15
mvtec,0,1,toothbrush,small,DUP_J,0.4416117102007323,27,15
mvtec,0,1,toothbrush,small,DUP_BAL_J,0.4472005354467446,27,15
mvtec,0,1,toothbrush,small,DUP_EXPECTED_J,0.4416117102007323,27,15
mvtec,0,1,toothbrush,small,A1_L,0.449000018827157,27,15
mvtec,0,1,toothbrush,small,DUP_L,0.43468266096124303,27,15
mvtec,0,1,toothbrush,small,TRI_L,0.4374148875840816,27,15
mvtec,0,1,toothbrush,small,BAL_L,0.4334179865919282,27,15
mvtec,0,1,toothbrush,large,B,0.549980608636657,27,15
mvtec,0,1,toothbrush,large,S,0.6172158546597881,27,15
mvtec,0,1,toothbrush,large,C,0.6018253743702667,27,15
mvtec,0,1,toothbrush,large,A1_J,0.6313016746686767,27,15
mvtec,0,1,toothbrush,large,TRI_J,0.6336892157615406,27,15
mvtec,0,1,toothbrush,large,BAL_J,0.6531113897943284,27,15
mvtec,0,1,toothbrush,large,DUP_J,0.6017742758536557,27,15
mvtec,0,1,toothbrush,large,DUP_BAL_J,0.6313016746686767,27,15
mvtec,0,1,toothbrush,large,DUP_EXPECTED_J,0.6017742758536557,27,15
mvtec,0,1,toothbrush,large,A1_L,0.6497451405857875,27,15
mvtec,0,1,toothbrush,large,DUP_L,0.6145003055971575,27,15
mvtec,0,1,toothbrush,large,TRI_L,0.651497319466941,27,15
mvtec,0,1,toothbrush,large,BAL_L,0.6761937670743111,27,15
mvtec,0,1,transistor,large,B,0.42611011937427723,94,34
mvtec,0,1,transistor,large,S,0.5186591411371974,94,34
mvtec,0,1,transistor,large,C,0.36450044507855206,94,34
mvtec,0,1,transistor,large,A1_J,0.4493793071894407,94,34
mvtec,0,1,transistor,large,TRI_J,0.4791375229755144,94,34
mvtec,0,1,transistor,large,BAL_J,0.47899993148426173,94,34
mvtec,0,1,transistor,large,DUP_J,0.4439398666570565,94,34
mvtec,0,1,transistor,large,DUP_BAL_J,0.4493793071894407,94,34
mvtec,0,1,transistor,large,DUP_EXPECTED_J,0.4439398666570565,94,34
mvtec,0,1,transistor,large,A1_L,0.4632534939401469,94,34
mvtec,0,1,transistor,large,DUP_L,0.45071838829817557,94,34
mvtec,0,1,transistor,large,TRI_L,0.5107437318208778,94,34
mvtec,0,1,transistor,large,BAL_L,0.5142877071407814,94,34
mvtec,0,1,wood,large,B,0.6666982853569401,71,52
mvtec,0,1,wood,large,S,0.6750563256793753,71,52
mvtec,0,1,wood,large,C,0.6133782945427186,71,52
mvtec,0,1,wood,large,A1_J,0.7076068504638103,71,52
mvtec,0,1,wood,large,TRI_J,0.7214204553439203,71,52
mvtec,0,1,wood,large,BAL_J,0.7238940767567775,71,52
mvtec,0,1,wood,large,DUP_J,0.6997634586601793,71,52
mvtec,0,1,wood,large,DUP_BAL_J,0.7076068504638103,71,52
mvtec,0,1,wood,large,DUP_EXPECTED_J,0.6997634586601793,71,52
mvtec,0,1,wood,large,A1_L,0.6986544391826336,71,52
mvtec,0,1,wood,large,DUP_L,0.6937405140076288,71,52
mvtec,0,1,wood,large,TRI_L,0.7165505299054639,71,52
mvtec,0,1,wood,large,BAL_L,0.718468484252135,71,52
mvtec,0,1,zipper,small,B,0.41819777450444306,48,16
mvtec,0,1,zipper,small,S,0.3999720380460604,48,16
mvtec,0,1,zipper,small,C,0.34820690448252245,48,16
mvtec,0,1,zipper,small,A1_J,0.44632815974673956,48,16
mvtec,0,1,zipper,small,TRI_J,0.4394709678717195,48,16
mvtec,0,1,zipper,small,BAL_J,0.4446099898906938,48,16
mvtec,0,1,zipper,small,DUP_J,0.4403939452733271,48,16
mvtec,0,1,zipper,small,DUP_BAL_J,0.44632815974673956,48,16
mvtec,0,1,zipper,small,DUP_EXPECTED_J,0.4403939452733271,48,16
mvtec,0,1,zipper,small,A1_L,0.4373893956681538,48,16
mvtec,0,1,zipper,small,DUP_L,0.43270308736223295,48,16
mvtec,0,1,zipper,small,TRI_L,0.43382358235401824,48,16
mvtec,0,1,zipper,small,BAL_L,0.4396679245684305,48,16
mvtec,0,1,zipper,large,B,0.3929290271966818,135,103
mvtec,0,1,zipper,large,S,0.4145421052903747,135,103
mvtec,0,1,zipper,large,C,0.4451538737574584,135,103
mvtec,0,1,zipper,large,A1_J,0.4464407496134277,135,103
mvtec,0,1,zipper,large,TRI_J,0.4456984525684784,135,103
mvtec,0,1,zipper,large,BAL_J,0.4624104249986091,135,103
mvtec,0,1,zipper,large,DUP_J,0.42585616608319027,135,103
mvtec,0,1,zipper,large,DUP_BAL_J,0.4464407496134277,135,103
mvtec,0,1,zipper,large,DUP_EXPECTED_J,0.42585616608319027,135,103
mvtec,0,1,zipper,large,A1_L,0.44766005452035257,135,103
mvtec,0,1,zipper,large,DUP_L,0.4249624464160826,135,103
mvtec,0,1,zipper,large,TRI_L,0.4492051121364984,135,103
mvtec,0,1,zipper,large,BAL_L,0.4691987225533865,135,103
mvtec,0,2,bottle,large,B,0.8219626276506656,80,60
mvtec,0,2,bottle,large,S,0.8426914560548294,80,60
mvtec,0,2,bottle,large,C,0.6824491217939037,80,60
mvtec,0,2,bottle,large,A1_J,0.8300740672527944,80,60
mvtec,0,2,bottle,large,TRI_J,0.8451925492945556,80,60
mvtec,0,2,bottle,large,BAL_J,0.8436808154032601,80,60
mvtec,0,2,bottle,large,DUP_J,0.8290509650913098,80,60
mvtec,0,2,bottle,large,DUP_BAL_J,0.8300740672527944,80,60
mvtec,0,2,bottle,large,DUP_EXPECTED_J,0.8290509650913098,80,60
mvtec,0,2,bottle,large,A1_L,0.8290414066264904,80,60
mvtec,0,2,bottle,large,DUP_L,0.8277279364720211,80,60
mvtec,0,2,bottle,large,TRI_L,0.8439619008625886,80,60
mvtec,0,2,bottle,large,BAL_L,0.8423787605269927,80,60
mvtec,0,2,cable,large,B,0.5907958664072132,143,85
mvtec,0,2,cable,large,S,0.6417543387262236,143,85
mvtec,0,2,cable,large,C,0.3847591827435556,143,85
mvtec,0,2,cable,large,A1_J,0.6228091675645607,143,85
mvtec,0,2,cable,large,TRI_J,0.6447457305875351,143,85
mvtec,0,2,cable,large,BAL_J,0.6434343246990142,143,85
mvtec,0,2,cable,large,DUP_J,0.618275260109559,143,85
mvtec,0,2,cable,large,DUP_BAL_J,0.6228091675645607,143,85
mvtec,0,2,cable,large,DUP_EXPECTED_J,0.618275260109559,143,85
mvtec,0,2,cable,large,A1_L,0.6069363585557604,143,85
mvtec,0,2,cable,large,DUP_L,0.6041497591583327,143,85
mvtec,0,2,cable,large,TRI_L,0.6398344084675139,143,85
mvtec,0,2,cable,large,BAL_L,0.6375389547752341,143,85
mvtec,0,2,capsule,small,B,0.5106302039458717,101,78
mvtec,0,2,capsule,small,S,0.5473355207816067,101,78
mvtec,0,2,capsule,small,C,0.37678394315967645,101,78
mvtec,0,2,capsule,small,A1_J,0.5325554948791915,101,78
mvtec,0,2,capsule,small,TRI_J,0.5683926227808203,101,78
mvtec,0,2,capsule,small,BAL_J,0.5627045123842633,101,78
mvtec,0,2,capsule,small,DUP_J,0.52814914013722,101,78
mvtec,0,2,capsule,small,DUP_BAL_J,0.5325554948791915,101,78
mvtec,0,2,capsule,small,DUP_EXPECTED_J,0.52814914013722,101,78
mvtec,0,2,capsule,small,A1_L,0.5408668081606044,101,78
mvtec,0,2,capsule,small,DUP_L,0.5316463513939963,101,78
mvtec,0,2,capsule,small,TRI_L,0.5664438996510988,101,78
mvtec,0,2,capsule,small,BAL_L,0.5666085218192812,101,78
mvtec,0,2,capsule,large,B,0.5137424182394025,47,24
mvtec,0,2,capsule,large,S,0.4905237599016686,47,24
mvtec,0,2,capsule,large,C,0.4319357054701947,47,24
mvtec,0,2,capsule,large,A1_J,0.5254390232961672,47,24
mvtec,0,2,capsule,large,TRI_J,0.5215736354092978,47,24
mvtec,0,2,capsule,large,BAL_J,0.5202744421931419,47,24
mvtec,0,2,capsule,large,DUP_J,0.5252800205711102,47,24
mvtec,0,2,capsule,large,DUP_BAL_J,0.5254390232961672,47,24
mvtec,0,2,capsule,large,DUP_EXPECTED_J,0.5252800205711102,47,24
mvtec,0,2,capsule,large,A1_L,0.5297877165394183,47,24
mvtec,0,2,capsule,large,DUP_L,0.5257397467828662,47,24
mvtec,0,2,capsule,large,TRI_L,0.5262914840150438,47,24
mvtec,0,2,capsule,large,BAL_L,0.5277228049752282,47,24
mvtec,0,2,carpet,small,B,0.3215935332530942,65,37
mvtec,0,2,carpet,small,S,0.45203423960407063,65,37
mvtec,0,2,carpet,small,C,0.38278629982595413,65,37
mvtec,0,2,carpet,small,A1_J,0.39053805982288675,65,37
mvtec,0,2,carpet,small,TRI_J,0.4647724712170999,65,37
mvtec,0,2,carpet,small,BAL_J,0.47976079244546,65,37
mvtec,0,2,carpet,small,DUP_J,0.36893436537072977,65,37
mvtec,0,2,carpet,small,DUP_BAL_J,0.39053805982288675,65,37
mvtec,0,2,carpet,small,DUP_EXPECTED_J,0.36893436537072977,65,37
mvtec,0,2,carpet,small,A1_L,0.3724979367294014,65,37
mvtec,0,2,carpet,small,DUP_L,0.35712812380529146,65,37
mvtec,0,2,carpet,small,TRI_L,0.4348586207969739,65,37
mvtec,0,2,carpet,small,BAL_L,0.44141697587751094,65,37
mvtec,0,2,carpet,large,B,0.6512607722451057,80,52
mvtec,0,2,carpet,large,S,0.7217545026401949,80,52
mvtec,0,2,carpet,large,C,0.6463523353261759,80,52
mvtec,0,2,carpet,large,A1_J,0.7003090309441783,80,52
mvtec,0,2,carpet,large,TRI_J,0.7279647895473925,80,52
mvtec,0,2,carpet,large,BAL_J,0.7328923553220367,80,52
mvtec,0,2,carpet,large,DUP_J,0.6875719020861942,80,52
mvtec,0,2,carpet,large,DUP_BAL_J,0.7003090309441783,80,52
mvtec,0,2,carpet,large,DUP_EXPECTED_J,0.6875719020861942,80,52
mvtec,0,2,carpet,large,A1_L,0.6869020541647062,80,52
mvtec,0,2,carpet,large,DUP_L,0.6751056851178645,80,52
mvtec,0,2,carpet,large,TRI_L,0.7172255692909411,80,52
mvtec,0,2,carpet,large,BAL_L,0.7204614303726247,80,52
mvtec,0,2,grid,small,B,0.41090753366611377,60,39
mvtec,0,2,grid,small,S,0.397503459106192,60,39
mvtec,0,2,grid,small,C,0.1664212881922603,60,39
mvtec,0,2,grid,small,A1_J,0.4110491332469179,60,39
mvtec,0,2,grid,small,TRI_J,0.42992857358203385,60,39
mvtec,0,2,grid,small,BAL_J,0.41815136041365003,60,39
mvtec,0,2,grid,small,DUP_J,0.4143131774367219,60,39
mvtec,0,2,grid,small,DUP_BAL_J,0.4110491332469179,60,39
mvtec,0,2,grid,small,DUP_EXPECTED_J,0.4143131774367219,60,39
mvtec,0,2,grid,small,A1_L,0.42392177339206266,60,39
mvtec,0,2,grid,small,DUP_L,0.42714273076937553,60,39
mvtec,0,2,grid,small,TRI_L,0.4330648797858902,60,39
mvtec,0,2,grid,small,BAL_L,0.42636728127154205,60,39
mvtec,0,2,grid,large,B,0.5606689427317663,39,18
mvtec,0,2,grid,large,S,0.5045429763844619,39,18
mvtec,0,2,grid,large,C,0.3003631045421903,39,18
mvtec,0,2,grid,large,A1_J,0.5798443478786404,39,18
mvtec,0,2,grid,large,TRI_J,0.5584181859513679,39,18
mvtec,0,2,grid,large,BAL_J,0.5534636607253708,39,18
mvtec,0,2,grid,large,DUP_J,0.5754344680629584,39,18
mvtec,0,2,grid,large,DUP_BAL_J,0.5798443478786404,39,18
mvtec,0,2,grid,large,DUP_EXPECTED_J,0.5754344680629584,39,18
mvtec,0,2,grid,large,A1_L,0.5679869907045084,39,18
mvtec,0,2,grid,large,DUP_L,0.5686832644290429,39,18
mvtec,0,2,grid,large,TRI_L,0.5563342958311083,39,18
mvtec,0,2,grid,large,BAL_L,0.5527641226589687,39,18
mvtec,0,2,hazelnut,small,B,0.48114488105493863,58,18
mvtec,0,2,hazelnut,small,S,0.23998569536332784,58,18
mvtec,0,2,hazelnut,small,C,0.31622638773106376,58,18
mvtec,0,2,hazelnut,small,A1_J,0.49754266478884873,58,18
mvtec,0,2,hazelnut,small,TRI_J,0.47044187055470454,58,18
mvtec,0,2,hazelnut,small,BAL_J,0.46387354503382516,58,18
mvtec,0,2,hazelnut,small,DUP_J,0.5153446227641063,58,18
mvtec,0,2,hazelnut,small,DUP_BAL_J,0.49754266478884873,58,18
mvtec,0,2,hazelnut,small,DUP_EXPECTED_J,0.5153446227641063,58,18
mvtec,0,2,hazelnut,small,A1_L,0.5224762137031421,58,18
mvtec,0,2,hazelnut,small,DUP_L,0.532701876071456,58,18
