dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
visa,0,8,capsules,B,1,0.9772822133108648,0.3348837155666895,0.9388333333333334,0.9695329467418686
visa,0,8,capsules,S,1,0.9769916330373266,0.3068141911363712,0.9615000000000001,0.9757247259532733
visa,0,8,capsules,C,1,0.9339243931604528,0.17882529112514917,0.8588333333333333,0.9055733339491241
visa,0,8,capsules,A1_J,1,0.9771265400575104,0.35615152666416483,0.9676666666666667,0.9837230594298232
visa,0,8,capsules,TRI_J,1,0.9778008793230984,0.3437480924061265,0.9611666666666666,0.9778555470280844
visa,0,8,capsules,BAL_J,1,0.976858157995003,0.3424345137880191,0.9726666666666667,0.9842954890699949
visa,0,8,capsules,DUP_J,1,0.9784254301504567,0.35629648549945203,0.9558333333333333,0.9782567722025947
visa,0,8,capsules,DUP_BAL_J,1,0.9771265400575104,0.35615152666416483,0.9676666666666667,0.9837230594298232
visa,0,8,capsules,DUP_EXPECTED_J,1,0.9784254301504567,0.35629648549945203,0.9558333333333333,0.9782567722025947
visa,0,8,capsules,A1_L,1,0.9785728443100322,0.33821684350706677,0.9634999999999999,0.9807631259305793
visa,0,8,capsules,DUP_L,1,0.9781951879896028,0.339350092838576,0.9485,0.9745195498348153
visa,0,8,capsules,TRI_L,1,0.9802637064842458,0.33842014326258896,0.9756666666666667,0.9850529878551371
visa,0,8,capsules,BAL_L,1,0.9802270512808213,0.3354636771514036,0.982,0.988595018935508
