dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
visa,0,8,fryum,B,1,0.9220666247978999,0.28871556874437176,0.9294,0.9679003573145356
visa,0,8,fryum,S,1,0.9468414785598789,0.3292003140073551,0.9501999999999999,0.9743348200138617
visa,0,8,fryum,C,1,0.9743170888431395,0.4018393027375985,0.9376,0.9722927032844049
visa,0,8,fryum,A1_J,1,0.9541285593200826,0.3644668380006538,0.9584,0.9807210534422219
visa,0,8,fryum,TRI_J,1,0.9517959127382873,0.3574462478229087,0.9642,0.9830192017720288
visa,0,8,fryum,BAL_J,1,0.9590367536375475,0.38152189356918254,0.9727999999999999,0.987226924856929
visa,0,8,fryum,DUP_J,1,0.9451829742923206,0.33920538768653874,0.9492,0.9765979234692472
visa,0,8,fryum,DUP_BAL_J,1,0.9541285593200826,0.3644668380006538,0.9584,0.9807210534422219
visa,0,8,fryum,DUP_EXPECTED_J,1,0.9451829742923206,0.33920538768653874,0.9492,0.9765979234692472
visa,0,8,fryum,A1_L,1,0.9583778751597072,0.37351155686691495,0.9578,0.9804576676971903
visa,0,8,fryum,DUP_L,1,0.9461015591193662,0.33712534593776666,0.943,0.9740222017137483
visa,0,8,fryum,TRI_L,1,0.958970989873534,0.3736777952792411,0.972,0.9866066755576826
visa,0,8,fryum,BAL_L,1,0.9673204327172045,0.40661272110211216,0.9808,0.9906956209165412
