method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.977313592801257,0.2310715215252597,0.6571428571428573,0.48851611405327133,0.5806451612903226
S,0.9724262105183634,0.22323860845414434,0.6714285714285715,0.4665898746480597,0.5833333333333334
C,0.9633847717312589,0.16238111920796933,0.8071428571428573,0.6816807142437394,0.7222222222222223
A1_J,0.9800087765586047,0.2862977351572703,0.719047619047619,0.5693894251460041,0.5957446808510638
TRI_J,0.9785400551031667,0.2766810732234924,0.7476190476190476,0.5292158859444062,0.6486486486486486
BAL_J,0.9791693661189926,0.2936919096881309,0.7523809523809524,0.5657919065061922,0.65
DUP_J,0.9796297705904304,0.2682586529077144,0.6904761904761905,0.4978103975324937,0.5652173913043478
DUP_BAL_J,0.9800087765586047,0.2862977351572703,0.719047619047619,0.5693894251460041,0.5957446808510638
DUP_EXPECTED_J,0.9796297705904304,0.2682586529077144,0.6904761904761905,0.4978103975324937,0.5652173913043478
A1_L,0.9823407933604538,0.299369446082994,0.719047619047619,0.6024582433983693,0.5833333333333334
DUP_L,0.9808507910635346,0.2729221242073367,0.680952380952381,0.5110720356518675,0.5806451612903226
TRI_L,0.9820672520376573,0.3000804799855886,0.7880952380952381,0.6077654721562284,0.7096774193548386
BAL_L,0.9829771439374688,0.32203113767576935,0.807142857142857,0.655227836895481,0.7272727272727273
