method,dataset,seed,shot,n_categories,macro_pixel_ap,macro_pixel_auroc,macro_pixel_ap_stride8,macro_pixel_auroc_stride8,macro_image_auroc,macro_image_ap,mean_memory_bank_s,mean_s_per_image,mean_evaluation_s,mean_wall_clock_s,peak_gpu_mb,peak_ram_mb
AnomalyDINO_native_dinov2_vits14,visa,0,1,12,0.30548210580971363,0.9660156042847298,0.30740461789897117,0.9660950537445313,0.8691332233223323,0.8663016568246403,0.4380833333333334,0.13475,3.6005000000000003,28.574916666666663,123.65087890625,1703.0
AnomalyDINO_native_dinov2_vits14,visa,0,4,12,0.3508199087741211,0.9772316537146053,0.3521901196271621,0.9769789831688195,0.8904110561056106,0.8801633559789637,1.6201666666666668,0.2856916666666666,3.616166666666667,57.01541666666666,125.00732421875,1790.6
AnomalyDINO_native_dinov2_vits14,visa,1,1,12,0.294379798476798,0.9640032310729759,0.29488164035677006,0.963953277619376,0.8621536303630363,0.8582244429845632,0.4681666666666666,0.137625,3.679583333333334,29.200750000000003,125.00732421875,1790.6
AnomalyDINO_native_dinov2_vits14,visa,1,4,12,0.35506904814684653,0.9775349840177245,0.35729189865362904,0.9775283951059324,0.8904111661166115,0.8869419966712863,1.6469166666666666,0.29048333333333337,3.773916666666666,57.9415,125.00732421875,1790.6
