method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9859548519404997,0.43865659373167254,0.8306000000000001,0.9044800438692312,0.882882882882883
S,0.9923470588939793,0.5679109820606092,0.9438000000000001,0.9747803906872791,0.9207920792079208
C,0.9916497933174678,0.6054223702141085,0.9284,0.9607906287173145,0.9090909090909091
A1_J,0.9917006859954836,0.5516768406127404,0.9038,0.950747552894759,0.8867924528301886
TRI_J,0.992195055584287,0.5695950676770292,0.9249999999999999,0.9644384777695709,0.8923076923076922
BAL_J,0.9934568170890217,0.6027356314226273,0.9434,0.9738190824434164,0.9047619047619048
DUP_J,0.9899390180199713,0.5092372545066,0.8724000000000001,0.9323725712510377,0.8837209302325583
DUP_BAL_J,0.9917006859954836,0.5516768406127404,0.9038,0.950747552894759,0.8867924528301886
DUP_EXPECTED_J,0.9899390180199713,0.5092372545066,0.8724000000000001,0.9323725712510377,0.8837209302325583
A1_L,0.991479289455184,0.5416145583361361,0.8908,0.9406665066520543,0.9065420560747663
DUP_L,0.9894655595298087,0.49727640799934203,0.8626,0.9246856376467472,0.882882882882883
TRI_L,0.9928036549887244,0.5757265298499574,0.938,0.9688170238840944,0.9116279069767441
BAL_L,0.9940927741646243,0.6115770068565377,0.9558,0.9784807265919161,0.9191919191919193
