method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9534051820301295,0.7998248854136981,0.9989165763813651,0.9996060085080121,0.993006993006993
S,0.9687199687721966,0.858316211178207,0.995124593716143,0.9981331795793881,0.993006993006993
C,0.9880153533349342,0.9292043282054252,1.0,1.0,1.0
A1_J,0.9781882958824853,0.873539203221797,1.0,1.0,1.0
TRI_J,0.9765931709167964,0.8761674737027106,1.0,1.0,1.0
BAL_J,0.9820875029502707,0.8965298073710426,1.0,1.0,1.0
DUP_J,0.9713653125598242,0.8482849913307617,1.0,1.0,1.0
DUP_BAL_J,0.9781882958824853,0.873539203221797,1.0,1.0,1.0
DUP_EXPECTED_J,0.9713653125598242,0.8482849913307617,1.0,1.0,1.0
A1_L,0.9799441917533408,0.8765582114617245,1.0,1.0,1.0
DUP_L,0.9720613387258443,0.8492857066178238,1.0,1.0,1.0
TRI_L,0.9793269035725618,0.8819337884592648,1.0,1.0,1.0
BAL_L,0.9848660074713086,0.9025611276369125,1.0,1.0,1.0
