method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9294049454161438,0.13702960859335028,0.6469414893617021,0.809713650092511,0.7460317460317459
S,0.9185940963862211,0.10445442886154772,0.5837765957446809,0.7401004115952375,0.7479674796747967
C,0.9364867107542152,0.007909550671912966,0.3477393617021276,0.5042294173641337,0.7460317460317459
A1_J,0.9466303745323006,0.11756469139643189,0.6210106382978724,0.7631000700008158,0.7460317460317459
TRI_J,0.9378950799732756,0.1340909702327413,0.6349734042553191,0.797461484328779,0.7460317460317459
BAL_J,0.9456575350316607,0.11729734730318664,0.6256648936170214,0.7604127173806945,0.7460317460317459
DUP_J,0.9402992997640257,0.13323468030326788,0.6389627659574468,0.8007092902115462,0.7460317460317459
DUP_BAL_J,0.9466303745323006,0.11756469139643189,0.6210106382978724,0.7631000700008158,0.7460317460317459
DUP_EXPECTED_J,0.9402992997640257,0.13323468030326788,0.6389627659574468,0.8007092902115462,0.7460317460317459
A1_L,0.949256734765856,0.11936837853149325,0.6243351063829787,0.7768662575727286,0.7460317460317459
DUP_L,0.9426639483215651,0.1334408609175549,0.6402925531914894,0.8012389174693112,0.7460317460317459
TRI_L,0.9439240484926366,0.12972798613218003,0.6356382978723405,0.7964159678254651,0.7460317460317459
BAL_L,0.9499218913766083,0.11287392782445901,0.6110372340425533,0.7647597375791267,0.7460317460317459
