method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9385233970370831,0.39255929151293695,0.9866071428571429,0.9964390742608621,0.9790794979079498
S,0.9336614768021421,0.4452162696833328,0.989233193277311,0.9973928729725051,0.9833333333333334
C,0.9349686649365889,0.42060606713530013,0.8949579831932774,0.9716328023527838,0.9105691056910569
A1_J,0.9422342805938932,0.4392672933785278,0.9866071428571429,0.9965763672015815,0.9707112970711297
TRI_J,0.9377444672839382,0.4462522873139575,0.9894957983193278,0.9974895372800971,0.9833333333333334
BAL_J,0.9396992390867301,0.45661804805399775,0.9900210084033614,0.9975595331190272,0.9833333333333334
DUP_J,0.9401347742268475,0.4232924584786891,0.9860819327731093,0.9964223386921296,0.975
DUP_BAL_J,0.9422342805938932,0.4392672933785278,0.9866071428571429,0.9965763672015815,0.9707112970711297
DUP_EXPECTED_J,0.9401347742268475,0.4232924584786891,0.9860819327731093,0.9964223386921296,0.975
A1_L,0.9489198793088099,0.4403772257860495,0.9879201680672269,0.9969086988153572,0.979253112033195
DUP_L,0.9444740315412522,0.42168590729500055,0.9871323529411765,0.9966642139125965,0.9790794979079498
TRI_L,0.9486851228284452,0.45861482270795584,0.9900210084033614,0.9975823592228057,0.9874476987447698
BAL_L,0.9528424474034154,0.473049522883214,0.9900210084033614,0.9975901500870189,0.9874476987447698
