category,sample_count,image_auroc,image_ap,image_f1_max,pixel_auroc,pixel_ap,aupro
macro_mean,458,0.6506964422065055,0.6956509675966793,0.8201626777964552,0.9564246929232731,0.2590894020160956,0.8362070571919037
