method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9721025394491283,0.30145561395829984,0.6697247706422019,0.8600521509022307,0.9473684210526315
S,0.9814207182687171,0.385800234096672,0.7155963302752294,0.9001773304620733,0.9422222222222223
C,0.972410006261806,0.15406612800122219,0.7052253689668927,0.8855414515487987,0.9422222222222223
A1_J,0.9771992575658554,0.24073301203862052,0.6685281212604707,0.8596766737134414,0.9473684210526315
TRI_J,0.9794611583588213,0.3043992105888336,0.6844834463502194,0.8684903477567574,0.9561403508771931
BAL_J,0.9795017255059849,0.26623214498315423,0.6812923813322697,0.865105501669424,0.9519650655021834
DUP_J,0.9764155344706159,0.26790803853697176,0.6649381731152773,0.8544291403691369,0.9473684210526315
DUP_BAL_J,0.9771992575658554,0.24073301203862052,0.6685281212604707,0.8596766737134414,0.9473684210526315
DUP_EXPECTED_J,0.9764155344706159,0.26790803853697176,0.6649381731152773,0.8544291403691369,0.9473684210526315
A1_L,0.9784749624998701,0.2519698583414044,0.6633426406063023,0.8500624716175451,0.9478260869565218
DUP_L,0.976603531376194,0.2739743258190755,0.6617471080973275,0.8491441684400161,0.9473684210526315
TRI_L,0.9812431055357147,0.31216897635223523,0.6777024331870762,0.8661964521990153,0.9473684210526315
BAL_L,0.9816856846710355,0.27794301119789777,0.6753091344236138,0.8630193329908937,0.9519650655021834
