method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9148105209133877,0.05582073374719217,0.6018099547511312,0.7139987003806617,0.8095238095238095
S,0.9449628984381429,0.0531153307359683,0.5641025641025641,0.7193981456515492,0.8160000000000001
C,0.9284909610210107,0.03125903935520159,0.7073906485671191,0.7817174241470588,0.8196721311475409
A1_J,0.9236929313151059,0.04869909165044085,0.6613876319758673,0.7776790506169134,0.8160000000000001
TRI_J,0.9350202993322497,0.052193186156023995,0.6553544494720965,0.7675886520107613,0.8160000000000001
BAL_J,0.9343803284238608,0.0485638697669544,0.6704374057315233,0.776114415301916,0.8196721311475409
DUP_J,0.9207039854631017,0.05222852473252591,0.6546003016591253,0.7749633674314249,0.8160000000000001
DUP_BAL_J,0.9236929313151059,0.04869909165044085,0.6613876319758673,0.7776790506169134,0.8160000000000001
DUP_EXPECTED_J,0.9207039854631017,0.05222852473252591,0.6546003016591253,0.7749633674314249,0.8160000000000001
A1_L,0.9314386780219521,0.05246404681220644,0.6613876319758673,0.7682834831286738,0.8095238095238095
DUP_L,0.9254734476266101,0.0544717395838448,0.6402714932126696,0.7517573029193154,0.8099173553719008
TRI_L,0.9416488023246598,0.05534577154202122,0.6259426847662142,0.7462350926828993,0.8095238095238095
BAL_L,0.9432089897495486,0.0523798590542142,0.6440422322775263,0.7665454715307354,0.8160000000000001
