category,sample_count,image_auroc,image_ap,image_f1_max,pixel_auroc,pixel_ap,aupro
mvtec_bottle,83,0.9253968253968253,0.9772294184291352,0.9206349206349206,0.9270947964633182,0.541545778670012,0.6958984070870178
