method,pixel_auroc,pixel_ap,pixel_aupro,image_auroc,image_ap,image_f1_max
B,0.9598741420516756,0.5630685833231528,0.6170636118294075,0.8666666666666666,0.978110790206403,0.9423076923076924
C,0.9368254676619194,0.4899983854154999,0.584192878467852,0.8383333333333334,0.9741630313113234,0.9345794392523363
A1_J,0.9620768905909953,0.5952819584209632,0.6161603534100669,0.861,0.9779857643196722,0.933649289099526
DUP_J,0.9613129369504051,0.5832299919936349,0.6120808001782274,0.8575,0.9769334159400167,0.9364705882352942
DUP_BAL_J,0.9620768905909953,0.5952819584209632,0.6161603534100669,0.861,0.9779857643196722,0.933649289099526
DUP_EXPECTED_J,0.9613129369504051,0.5832299919936349,0.6120808001782274,0.8575,0.9769334159400167,0.9364705882352942
A1_L,0.9627547509988497,0.6046996628990187,0.6198619299978152,0.8646666666666666,0.9779815644730243,0.9420289855072463
DUP_L,0.9617884388822122,0.5897111278522831,0.6157649763650395,0.8664999999999999,0.9780715819796505,0.9420289855072463
DUP_BAL_L,0.9627547509988497,0.6046996628990187,0.6198619299978152,0.8646666666666666,0.9779815644730243,0.9420289855072463
A1_lambda_0.25,0.9626262825872747,0.6026161839283308,0.6174835670020077,0.8636666666666667,0.9779352363397439,0.937799043062201
A1_lambda_0.50,0.9624698755243455,0.6003588361918824,0.6168433988376728,0.8633333333333333,0.9780563688673194,0.9371980676328503
A1_lambda_0.75,0.9622862765900776,0.5979169202337127,0.6163611607993358,0.8606666666666667,0.977804690300815,0.9320843091334895
