dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mpdd,1,8,bracket_black,B,1,0.9580883815478359,0.07284246201299091,0.5518617021276596,0.6736515796069228
mpdd,1,8,bracket_black,S,1,0.9474300910304959,0.06173794944166697,0.4115691489361702,0.5919462436161181
mpdd,1,8,bracket_black,C,1,0.9664352785796866,0.026015061365426046,0.5505319148936171,0.6160673218818361
mpdd,1,8,bracket_black,A1_J,1,0.9690939184916605,0.11132366234553734,0.6156914893617023,0.7315464662675414
mpdd,1,8,bracket_black,TRI_J,1,0.9634612687573799,0.09069073504828379,0.5372340425531914,0.6923053308172299
mpdd,1,8,bracket_black,BAL_J,1,0.9674572396063547,0.09770344788850074,0.5711436170212766,0.7086195868373848
mpdd,1,8,bracket_black,DUP_J,1,0.9654458516597496,0.10676051972186737,0.5837765957446809,0.7164535201177582
mpdd,1,8,bracket_black,DUP_BAL_J,1,0.9690939184916605,0.11132366234553734,0.6156914893617023,0.7315464662675414
mpdd,1,8,bracket_black,DUP_EXPECTED_J,1,0.9654458516597496,0.10676051972186737,0.5837765957446809,0.7164535201177582
mpdd,1,8,bracket_black,A1_L,1,0.9714122398007945,0.1014065076697871,0.6050531914893617,0.7166233502326738
mpdd,1,8,bracket_black,DUP_L,1,0.966960144493857,0.09817424973445099,0.5791223404255319,0.7081511643719022
mpdd,1,8,bracket_black,TRI_L,1,0.9678658424909364,0.08861057617163964,0.5658244680851064,0.704479476575648
mpdd,1,8,bracket_black,BAL_L,1,0.9716558776715345,0.09186350962040624,0.5837765957446809,0.713586935529564
