dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mpdd,1,8,tubes,B,1,0.9884326246059172,0.7397473012181486,0.9732789855072463,0.9886827738104024
mpdd,1,8,tubes,S,1,0.9799840087529612,0.6159127054616894,0.9605978260869565,0.9829488376570304
mpdd,1,8,tubes,C,1,0.9767357550388762,0.5007353767441336,0.8967391304347827,0.9532604762733384
mpdd,1,8,tubes,A1_J,1,0.9905336103152705,0.7680041804425645,0.9759963768115942,0.9902808708532759
mpdd,1,8,tubes,TRI_J,1,0.9879911558236757,0.7282697767419123,0.9764492753623188,0.9900003526069051
mpdd,1,8,tubes,BAL_J,1,0.9882606798590828,0.734878605071895,0.9773550724637682,0.990837919079233
mpdd,1,8,tubes,DUP_J,1,0.9901771080279429,0.7596087387588528,0.9773550724637681,0.9904204998057536
mpdd,1,8,tubes,DUP_BAL_J,1,0.9905336103152705,0.7680041804425645,0.9759963768115942,0.9902808708532759
mpdd,1,8,tubes,DUP_EXPECTED_J,1,0.9901771080279429,0.7596087387588528,0.9773550724637681,0.9904204998057536
mpdd,1,8,tubes,A1_L,1,0.9918863820278917,0.7757379054997184,0.9755434782608696,0.9900170739058238
mpdd,1,8,tubes,DUP_L,1,0.9908909483281957,0.7623954523434516,0.9759963768115942,0.9900940261576204
mpdd,1,8,tubes,TRI_L,1,0.9902465890587774,0.7400109349697032,0.9832427536231885,0.9928669323126003
mpdd,1,8,tubes,BAL_L,1,0.9911363846525058,0.7522971217547579,0.9814311594202899,0.9923940575804794
