method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9911986985833037,0.03378584496525213,0.7377777777777779,0.7797227246589291,0.7073170731707317
S,0.9935511435176846,0.03301934507866051,0.6844444444444444,0.6597968429616021,0.7088607594936709
C,0.9812711806890096,0.021746982330234508,0.7155555555555555,0.6475108419416292,0.7792207792207793
A1_J,0.9932983320251833,0.0438835154305927,0.7944444444444445,0.8317536405052649,0.7636363636363636
TRI_J,0.9940788952347939,0.036554169020649174,0.76,0.8051159510302497,0.7222222222222222
BAL_J,0.9944990938964136,0.04053356186278479,0.7677777777777778,0.7673266257316618,0.7500000000000001
DUP_J,0.9924516298676567,0.03749373815324152,0.7677777777777778,0.8190686900758906,0.7228915662650602
DUP_BAL_J,0.9932983320251833,0.0438835154305927,0.7944444444444445,0.8317536405052649,0.7636363636363636
DUP_EXPECTED_J,0.9924516298676567,0.03749373815324152,0.7677777777777778,0.8190686900758906,0.7228915662650602
A1_L,0.9937336746515126,0.045514862031565004,0.7822222222222223,0.8256480089653038,0.7341772151898733
DUP_L,0.9929736948714871,0.04406268554592667,0.768888888888889,0.8114318142583299,0.725
TRI_L,0.994949827735856,0.04805084319835867,0.7911111111111112,0.8391234956171288,0.7368421052631577
BAL_L,0.9951654283436422,0.04938658120179757,0.7811111111111112,0.8032111831272415,0.7333333333333333
