dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,0,4,cable,B,1,0.9130570151996609,0.5931011299945458,0.8982383808095953,0.9505896919562657
mvtec,0,4,cable,S,1,0.9418450373036932,0.6349835157201972,0.904047976011994,0.9524584319864653
mvtec,0,4,cable,C,1,0.9237458613748729,0.3962525470238715,0.9175412293853074,0.947818871205363
mvtec,0,4,cable,A1_J,1,0.9518428327327173,0.6184678818577989,0.9409670164917542,0.9674676853616898
mvtec,0,4,cable,TRI_J,1,0.9512886937209538,0.6377438995747544,0.9300974512743628,0.9630194370615992
mvtec,0,4,cable,BAL_J,1,0.9602707289185557,0.6354883783076233,0.9402173913043478,0.9667927854869124
mvtec,0,4,cable,DUP_J,1,0.9396720059773217,0.6162040646293908,0.9235382308845577,0.9611124006691883
mvtec,0,4,cable,DUP_BAL_J,1,0.9518428327327173,0.6184678818577989,0.9409670164917542,0.9674676853616898
mvtec,0,4,cable,DUP_EXPECTED_J,1,0.9396720059773217,0.6162040646293908,0.9235382308845577,0.9611124006691883
mvtec,0,4,cable,A1_L,1,0.9467825825152286,0.606108847106253,0.9224137931034482,0.9597024210817872
mvtec,0,4,cable,DUP_L,1,0.9339448925631061,0.6044427308678643,0.9107946026986505,0.955460562595358
mvtec,0,4,cable,TRI_L,1,0.9492372439898006,0.6346137425271429,0.9196026986506747,0.9588898468925023
mvtec,0,4,cable,BAL_L,1,0.9588297732351395,0.6321691056552466,0.9261619190404797,0.961759699950012
