dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,0,4,leather,B,1,0.9892140603852815,0.33885133557306407,1.0,1.0000000000000002
mvtec,0,4,leather,S,1,0.9911606701040163,0.34814455193895966,1.0,1.0000000000000002
mvtec,0,4,leather,C,1,0.9875055044506873,0.20914066865275138,1.0,1.0000000000000002
mvtec,0,4,leather,A1_J,1,0.9899331344702632,0.2832769188891235,1.0,1.0000000000000002
mvtec,0,4,leather,TRI_J,1,0.9910304346825272,0.31761407391713187,1.0,1.0000000000000002
mvtec,0,4,leather,BAL_J,1,0.9908905832301612,0.2910364270183297,1.0,1.0000000000000002
mvtec,0,4,leather,DUP_J,1,0.9898180507824647,0.3089138486297747,1.0,1.0000000000000002
mvtec,0,4,leather,DUP_BAL_J,1,0.9899331344702632,0.2832769188891235,1.0,1.0000000000000002
mvtec,0,4,leather,DUP_EXPECTED_J,1,0.9898180507824647,0.3089138486297747,1.0,1.0000000000000002
mvtec,0,4,leather,A1_L,1,0.9898990695880039,0.29759886859192713,1.0,1.0000000000000002
mvtec,0,4,leather,DUP_L,1,0.9897984909158869,0.32345505492567295,1.0,1.0000000000000002
mvtec,0,4,leather,TRI_L,1,0.9909960788775097,0.3225770176498199,1.0,1.0000000000000002
mvtec,0,4,leather,BAL_L,1,0.9907851224909219,0.29376289594911176,1.0,1.0000000000000002
