dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,0,4,capsule,B,1,0.9777505071137579,0.5284406547957644,0.9405664140406861,0.9780780394217168
mvtec,0,4,capsule,S,1,0.986614675866487,0.5093741709597053,0.9417630634224172,0.9860648434247887
mvtec,0,4,capsule,C,1,0.9852261222686163,0.4456299362758322,0.9589150378938971,0.991391909376396
mvtec,0,4,capsule,A1_J,1,0.9850907773259879,0.5436552369747888,0.9497407259672916,0.9853895565001167
mvtec,0,4,capsule,TRI_J,1,0.9856825838471811,0.5433824315408843,0.9545273234942162,0.9874180914369605
mvtec,0,4,capsule,BAL_J,1,0.9866211060791253,0.5437201253082982,0.9589150378938971,0.9898089068693761
mvtec,0,4,capsule,DUP_J,1,0.983486946845254,0.5415394097551585,0.943358595931392,0.9807020993858302
mvtec,0,4,capsule,DUP_BAL_J,1,0.9850907773259879,0.5436552369747888,0.9497407259672916,0.9853895565001167
mvtec,0,4,capsule,DUP_EXPECTED_J,1,0.983486946845254,0.5415394097551585,0.943358595931392,0.9807020993858302
mvtec,0,4,capsule,A1_L,1,0.9862011460636798,0.5455665311447306,0.9553250897487036,0.9867720617848159
mvtec,0,4,capsule,DUP_L,1,0.983550529427775,0.5406975025510844,0.9489429597128042,0.9835863264651423
mvtec,0,4,capsule,TRI_L,1,0.9876940116801585,0.5465576782701004,0.9589150378938971,0.9885889734870056
mvtec,0,4,capsule,BAL_L,1,0.9889358740439722,0.5485213567950924,0.9664938173115277,0.9912135657916981
