dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mpdd,2,4,connector,B,1,0.9723402510301971,0.3119475266947521,0.7404761904761905,0.5178724429710647
mpdd,2,4,connector,S,1,0.9760053823215712,0.25194561326377757,0.6928571428571428,0.42173796292459886
mpdd,2,4,connector,C,1,0.9738298618675542,0.22446804514587876,0.780952380952381,0.6251448452341308
mpdd,2,4,connector,A1_J,1,0.9758455970969773,0.3657817044737929,0.8095238095238095,0.6272917243122293
mpdd,2,4,connector,TRI_J,1,0.9749483039409615,0.3505234929680101,0.7880952380952381,0.5724213682132673
mpdd,2,4,connector,BAL_J,1,0.9768996786858959,0.3645223102224887,0.8119047619047619,0.6086720060984767
mpdd,2,4,connector,DUP_J,1,0.9740900092523207,0.34128473109544166,0.7738095238095238,0.5747122342453381
mpdd,2,4,connector,DUP_BAL_J,1,0.9758455970969773,0.3657817044737929,0.8095238095238095,0.6272917243122293
mpdd,2,4,connector,DUP_EXPECTED_J,1,0.9740900092523207,0.34128473109544166,0.7738095238095238,0.5747122342453381
mpdd,2,4,connector,A1_L,1,0.9800603425845922,0.3991631387278461,0.8142857142857143,0.6374827112581424
mpdd,2,4,connector,DUP_L,1,0.9774819582117263,0.3629758067258481,0.780952380952381,0.593440736618074
mpdd,2,4,connector,TRI_L,1,0.9806592475416755,0.37918062066655067,0.7904761904761904,0.5666022040267036
mpdd,2,4,connector,BAL_L,1,0.9823016808823306,0.4039114424936791,0.8047619047619048,0.5850914330516468
