dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mpdd,2,4,bracket_white,B,1,0.9959683257057953,0.12729738747178487,0.831111111111111,0.7947808981327917
mpdd,2,4,bracket_white,S,1,0.9963003007582717,0.08868795487122386,0.8388888888888889,0.8192458535447449
mpdd,2,4,bracket_white,C,1,0.9922461747172521,0.08261451221924884,0.8077777777777777,0.796438590594918
mpdd,2,4,bracket_white,A1_J,1,0.9970266104133494,0.20737605655552746,0.8944444444444445,0.8983994903032644
mpdd,2,4,bracket_white,TRI_J,1,0.9968944623391337,0.17217229704787795,0.8966666666666667,0.9029773668870409
mpdd,2,4,bracket_white,BAL_J,1,0.9971706991649818,0.18377830299601025,0.9122222222222223,0.9200042816327505
mpdd,2,4,bracket_white,DUP_J,1,0.9966879380122282,0.18131650283859121,0.8733333333333333,0.8759499625918827
mpdd,2,4,bracket_white,DUP_BAL_J,1,0.9970266104133494,0.20737605655552746,0.8944444444444445,0.8983994903032644
mpdd,2,4,bracket_white,DUP_EXPECTED_J,1,0.9966879380122282,0.18131650283859121,0.8733333333333333,0.8759499625918827
mpdd,2,4,bracket_white,A1_L,1,0.9970533653272313,0.20958820114804758,0.8911111111111112,0.8979586030893814
mpdd,2,4,bracket_white,DUP_L,1,0.9966877944144913,0.18338942525141355,0.8744444444444445,0.8725915633416761
mpdd,2,4,bracket_white,TRI_L,1,0.9973191160342966,0.20673279362229757,0.8844444444444445,0.8867383523545873
mpdd,2,4,bracket_white,BAL_L,1,0.9975746205028742,0.2035988204512645,0.9077777777777778,0.912348524203047
