method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9573855295073473,0.5753865458452045,0.923226433430515,0.9732501617049487,0.9111111111111111
S,0.938605859603952,0.4209063571009257,0.9193391642371234,0.9729624955132712,0.923076923076923
C,0.9480065372367704,0.49454180678718823,0.955296404275996,0.9847483530374833,0.9494949494949495
A1_J,0.962002612670602,0.6010281723058084,0.9222546161321672,0.9734617943992345,0.9247311827956989
TRI_J,0.9612779586499415,0.5728593057238105,0.9212827988338191,0.9719500816856962,0.9130434782608695
BAL_J,0.962133976557921,0.5801108968563663,0.9222546161321672,0.9723390598447346,0.9130434782608695
DUP_J,0.960360142970778,0.5926570704651801,0.9164237123420796,0.9717271514110568,0.9148936170212767
DUP_BAL_J,0.962002612670602,0.6010281723058084,0.9222546161321672,0.9734617943992345,0.9247311827956989
DUP_EXPECTED_J,0.960360142970778,0.5926570704651801,0.9164237123420796,0.9717271514110568,0.9148936170212767
A1_L,0.9632294028144102,0.6038736801983184,0.9251700680272109,0.9740110188479706,0.9148936170212767
DUP_L,0.9613886082590221,0.5947104693529857,0.9251700680272109,0.9741054934231385,0.9148936170212767
TRI_L,0.9631552498063719,0.5811899745945412,0.9212827988338192,0.9725914261329904,0.923076923076923
BAL_L,0.964128027400988,0.5899507591553954,0.9261418853255587,0.9742825622172657,0.9247311827956989
