method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9821970570490802,0.550539812817613,0.9597128041483846,0.9894431286015413,0.9677419354838711
S,0.9876109882000861,0.5216620755552178,0.9637016354208217,0.9916043537740584,0.9724770642201835
C,0.9858791670828229,0.4490224156412822,0.9621061029118468,0.9919110207620545,0.9537037037037037
A1_J,0.9871223724261615,0.5596403955302428,0.9680893498205025,0.9920565815742373,0.9773755656108598
TRI_J,0.9876013898200644,0.5581698388720505,0.9684882329477464,0.9921722574715759,0.9727272727272728
BAL_J,0.9881917891837925,0.5556255242562891,0.9696848823294775,0.992424288922681,0.9773755656108598
DUP_J,0.9861134888695593,0.560377476952384,0.962106102911847,0.990476888699767,0.9680365296803652
DUP_BAL_J,0.9871223724261615,0.5596403955302428,0.9680893498205025,0.9920565815742373,0.9773755656108598
DUP_EXPECTED_J,0.9861134888695593,0.560377476952384,0.962106102911847,0.990476888699767,0.9680365296803652
A1_L,0.9882907537549407,0.5610184648552924,0.9744714798564021,0.9937731566820812,0.9773755656108598
DUP_L,0.9864555292605881,0.5590680000848972,0.9668927004387715,0.9915713997613795,0.9680365296803652
TRI_L,0.989139427182345,0.560750582529413,0.9736737136019147,0.9935807910260399,0.9724770642201835
BAL_L,0.9900442752339658,0.5605485905330869,0.9780614280015956,0.9947454540127652,0.9773755656108598
