method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9567490060274575,0.8098303728809038,1.0,1.0,1.0
S,0.9758676590048085,0.8776424342766546,1.0,1.0,1.0
C,0.9905431740131473,0.9405090539979226,1.0,1.0,1.0
A1_J,0.9804695479859101,0.8833511926679416,1.0,1.0,1.0
TRI_J,0.979697551745905,0.8870379436510016,1.0,1.0,1.0
BAL_J,0.9844614084924084,0.9058346291401778,1.0,1.0,1.0
DUP_J,0.9740996921586497,0.8586256095547153,1.0,1.0,1.0
DUP_BAL_J,0.9804695479859101,0.8833511926679416,1.0,1.0,1.0
DUP_EXPECTED_J,0.9740996921586497,0.8586256095547153,1.0,1.0,1.0
A1_L,0.982051734713355,0.8851404013106763,1.0,1.0,1.0
DUP_L,0.9747190149239585,0.8585449644885652,1.0,1.0,1.0
TRI_L,0.9821535511541362,0.8914684801525707,1.0,1.0,1.0
BAL_L,0.9869331635753913,0.9107825216673153,1.0,1.0,1.0
