method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9965319073448177,0.7357181836767784,0.9948072383949645,0.9341377817208851,0.9
S,0.9973623011107614,0.7127451811156509,0.9958300550747442,0.9527861661271437,0.9374999999999999
C,0.9854296263417238,0.23447075891313007,0.9029897718332023,0.3563658841904372,0.4615384615384615
A1_J,0.997460478121133,0.7477175186657138,0.9873328088119591,0.8577493706727749,0.7692307692307693
DUP_J,0.9971978960842106,0.7509420080489789,0.9932336742722265,0.914515176365722,0.8474576271186439
TRI_J,0.9977847875392909,0.7618860472027477,0.9944138473642802,0.9292232068755086,0.909090909090909
BAL_J,0.9977497355465621,0.7497184236332716,0.9888276947285602,0.8785337031706366,0.8275862068965517
DUP_BAL_J,0.997460478121133,0.7477175186657138,0.9873328088119591,0.8577493706727749,0.7692307692307693
DUP_EXPECTED_J,0.9971978960842106,0.7509420080489789,0.9932336742722265,0.914515176365722,0.8474576271186439
A1_L,0.9978764225260468,0.7624576655221766,0.9904799370574351,0.8921933037611732,0.810810810810811
DUP_L,0.9975694649481678,0.7592945087998911,0.9947285601888276,0.934859359528819,0.8709677419354839
TRI_L,0.9981135619055693,0.7703574240741233,0.9957513768686074,0.9460158391468685,0.923076923076923
BAL_L,0.998089526171926,0.7612260776216528,0.9914240755310779,0.9044760554797022,0.8421052631578947
