category,sample_count,image_auroc,image_ap,image_f1_max,pixel_auroc,pixel_ap,aupro
macro_mean,2162,0.6828517326732674,0.7323235337254013,0.7603457383810189,0.8668825851932466,0.22687182250133134,0.5031422036961836
