method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9571770819513516,0.5883627680631941,0.9974747474747475,0.9989831346503585,0.9940828402366864
S,0.9501756524544398,0.594484164745043,0.998917748917749,0.999581421715973,0.988235294117647
C,0.9496562822686165,0.6517192223492507,0.9985569985569985,0.999447767612792,0.9880952380952381
A1_J,0.9635564486458152,0.6378903595893259,0.9992784992784993,0.9997182206215818,0.9940828402366864
TRI_J,0.9622412741028804,0.6261870458035041,1.0,0.9999999999999998,1.0
BAL_J,0.9641090340277078,0.6419532702423963,0.9996392496392497,0.9998599439775908,0.9940828402366864
DUP_J,0.9612710364210126,0.6188749682186554,0.9974747474747475,0.9989831346503585,0.9940828402366864
DUP_BAL_J,0.9635564486458152,0.6378903595893259,0.9992784992784993,0.9997182206215818,0.9940828402366864
DUP_EXPECTED_J,0.9612710364210126,0.6188749682186554,0.9974747474747475,0.9989831346503585,0.9940828402366864
A1_L,0.9642260247988907,0.6363759003004273,1.0,0.9999999999999998,1.0
DUP_L,0.9618282709299313,0.618484924505257,1.0,0.9999999999999998,1.0
TRI_L,0.9626542429431149,0.6282788654926433,1.0,0.9999999999999998,1.0
BAL_L,0.9645893850265916,0.6436606001071696,1.0,0.9999999999999998,1.0
