category,sample_count,image_auroc,image_ap,image_f1_max,pixel_auroc,pixel_ap,aupro
mvtec_bracket_black,79,0.48470744680851063,0.5919174555887953,0.7704918032786886,0.9161774961183374,0.010641726323702477,0.8003332197645623
mvtec_bracket_brown,77,0.46078431372549017,0.6732854216536787,0.796875,0.9274308942009741,0.04156342448387248,0.7915741818012514
mvtec_bracket_white,60,0.6066666666666667,0.5662691055424088,0.7228915662650602,0.9608772968229176,0.0049606821417246426,0.8177514950724888
mvtec_connector,44,0.7547619047619047,0.6081796180010465,0.6086956521739131,0.9546254944470782,0.14674716842936752,0.852602813778957
mvtec_metal_plate,97,0.7941495124593716,0.8949693821709925,0.89171974522293,0.9544468919959385,0.7714588991518602,0.7633484656963192
mvtec_tubes,101,0.3365036231884058,0.5859580204696907,0.8117647058823529,0.9128929720594251,0.06374610371194422,0.6949089897597412
