config,base,permuted_branch,permutation_index,mean_delta,mean_abs_delta,max_abs_delta,frac_changed_gt_1e-6,defect_mean_abs_delta,defect_mean_delta,defect_n_patches,normal_mean_abs_delta,normal_mean_delta,normal_n_patches
A1_J__perm_C_cross_p00,A1_J,C_cross,00,-0.00042406070861034095,0.004051740746945143,0.0605846643447876,0.8119407719017094,0.007069189567118883,-0.0034287148155272007,3131,0.003970767371356487,-0.0003434315149206668,116677
A1_J__perm_C_cross_p01,A1_J,C_cross,01,-0.000569357827771455,0.005297253839671612,0.077675461769104,0.9998330662393162,0.008665992878377438,-0.004594698548316956,3131,0.00520685501396656,-0.00046133878640830517,116677
A1_J__perm_C_cross_p02,A1_J,C_cross,02,-0.0005029518506489694,0.004903050139546394,0.06907743215560913,0.9378255208333334,0.007084643468260765,-0.0026476550847291946,3131,0.004844507668167353,-0.00044539920054376125,116677
A1_J__perm_C_within_p00,A1_J,C_within,00,-0.0036767583806067705,0.006817881483584642,0.08724159002304077,0.9992988782051282,0.008261211216449738,-0.00333089055493474,3131,0.006779150106012821,-0.0036860397085547447,116677
A1_J__perm_C_within_p01,A1_J,C_within,01,-0.003780144499614835,0.0068552992306649685,0.08408847451210022,0.9992654914529915,0.008918141946196556,-0.005960479844361544,3131,0.006799943745136261,-0.0037216353230178356,116677
A1_J__perm_C_within_p02,A1_J,C_within,02,-0.0037262393161654472,0.006766836158931255,0.07006049156188965,0.9992404513888888,0.008844251744449139,-0.0061574168503284454,3131,0.006711089517921209,-0.0036609999369829893,116677
BAL_J__perm_C_cross_p00,BAL_J,C_cross,00,-0.0004713832458946854,0.0035560610704123974,0.057846248149871826,0.8074252136752137,0.006113248411566019,-0.004008985590189695,3131,0.0034874400589615107,-0.00037645245902240276,116677
BAL_J__perm_C_cross_p01,BAL_J,C_cross,01,-0.0006379521801136434,0.00470326840877533,0.06741473078727722,0.999824719551282,0.008645846508443356,-0.006285229232162237,3131,0.0045974706299602985,-0.0004864087968599051,116677
BAL_J__perm_C_cross_p02,BAL_J,C_cross,02,-0.0005415687337517738,0.0043404558673501015,0.05588714778423309,0.9381260016025641,0.006382078863680363,-0.0029692850075662136,3131,0.004285669419914484,-0.00047642161371186376,116677
BAL_J__perm_C_within_p00,BAL_J,C_within,00,-0.0036110880319029093,0.006189297419041395,0.07517391443252563,0.9994908520299145,0.008080897852778435,-0.0034453042317181826,3131,0.006138537544757128,-0.0036155369598418474,116677
BAL_J__perm_C_within_p01,BAL_J,C_within,01,-0.003696189494803548,0.0062258015386760235,0.0998067557811737,0.999465811965812,0.00849215593189001,-0.006365771871060133,3131,0.006164983846247196,-0.0036245519295334816,116677
BAL_J__perm_C_within_p02,BAL_J,C_within,02,-0.0036771055310964584,0.006173883099108934,0.08600777387619019,0.9991069043803419,0.008191806264221668,-0.005746142473071814,3131,0.006119733210653067,-0.0036215828731656075,116677
BAL_J__perm_S_cross_p00,BAL_J,S_cross,00,-0.003590066684409976,0.004609182011336088,0.12294185161590576,0.7561014289529915,0.01399689819663763,-0.013160179369151592,3131,0.004357264842838049,-0.0033332551829516888,116677
BAL_J__perm_S_cross_p01,BAL_J,S_cross,01,-0.006174811627715826,0.007527749054133892,0.12436017394065857,0.9999248798076923,0.017993981018662453,-0.01727982610464096,3131,0.007246890105307102,-0.005876810755580664,116677
BAL_J__perm_S_cross_p02,BAL_J,S_cross,02,-0.004884073976427317,0.006161504425108433,0.10497766733169556,0.9153478899572649,0.014805232174694538,-0.01376735046505928,3131,0.0059295520186424255,-0.004645692650228739,116677
BAL_J__perm_S_within_p00,BAL_J,S_within,00,-0.022809799760580063,0.022901780903339386,0.16631123423576355,0.9993990384615384,0.022018037736415863,-0.021799463778734207,3131,0.022925492376089096,-0.02283690869808197,116677
BAL_J__perm_S_within_p01,BAL_J,S_within,01,-0.022681690752506256,0.022776316851377487,0.17011860013008118,0.9994407719017094,0.02326340042054653,-0.02303585410118103,3131,0.022763246670365334,-0.02267218753695488,116677
BAL_J__perm_S_within_p02,BAL_J,S_within,02,-0.02307714894413948,0.02317228727042675,0.15908582508563995,0.9989650106837606,0.0222605112940073,-0.02208944782614708,3131,0.02319675125181675,-0.023103654384613037,116677
TRI_J__perm_C_cross_p00,TRI_J,C_cross,00,-0.0003672386519610882,0.003566836705431342,0.054132625460624695,0.7956396901709402,0.004946357570588589,-0.002815370913594961,3131,0.0035298180300742388,-0.00030154362320899963,116677
TRI_J__perm_C_cross_p01,TRI_J,C_cross,01,-0.0005148194031789899,0.00476838368922472,0.059998005628585815,0.9997996794871795,0.007545171305537224,-0.005140379536896944,3131,0.0046938685700297356,-0.00039069357444532216,116677
TRI_J__perm_C_cross_p02,TRI_J,C_cross,02,-0.00045469976612366736,0.004401576705276966,0.06506385654211044,0.935012686965812,0.005236676428467035,-0.0023296601139009,3131,0.004379166755825281,-0.0004043857043143362,116677
TRI_J__perm_C_within_p00,TRI_J,C_within,00,-0.0028675615321844816,0.005988260265439749,0.0750201940536499,0.9992654914529915,0.006680594757199287,-0.0028294625226408243,3131,0.005969681777060032,-0.0028685838915407658,116677
TRI_J__perm_C_within_p01,TRI_J,C_within,01,-0.0029110817704349756,0.005987194366753101,0.07753404974937439,0.9994574652777778,0.006642474792897701,-0.004617746453732252,3131,0.005969610530883074,-0.002865283749997616,116677
TRI_J__perm_C_within_p02,TRI_J,C_within,02,-0.002912483410909772,0.005948539357632399,0.05985449254512787,0.9991653311965812,0.007005728781223297,-0.004696910735219717,3131,0.0059201703406870365,-0.002864598762243986,116677
