method,pixel_auroc,pixel_ap,pixel_aupro,image_auroc,image_ap,image_f1_max
B,0.9573855295073473,0.5753865458452045,0.661323384566079,0.923226433430515,0.9732501617049487,0.9111111111111111
C,0.9480065372367704,0.49454180678718823,0.6180219311265052,0.955296404275996,0.9847483530374833,0.9494949494949495
A1_J,0.962002612670602,0.6010281723058084,0.6626694390696952,0.9222546161321672,0.9734617943992345,0.9247311827956989
DUP_J,0.960360142970778,0.5926570704651801,0.6469649105364592,0.9164237123420796,0.9717271514110568,0.9148936170212767
DUP_BAL_J,0.962002612670602,0.6010281723058084,0.6626694390696952,0.9222546161321672,0.9734617943992345,0.9247311827956989
DUP_EXPECTED_J,0.960360142970778,0.5926570704651801,0.6469649105364592,0.9164237123420796,0.9717271514110568,0.9148936170212767
A1_L,0.9632294028144102,0.6038736801983184,0.669230485203678,0.9251700680272109,0.9740110188479706,0.9148936170212767
DUP_L,0.9613886082590221,0.5947104693529857,0.6590487343472063,0.9251700680272109,0.9741054934231385,0.9148936170212767
DUP_BAL_L,0.9632294028144102,0.6038736801983184,0.669230485203678,0.9251700680272109,0.9740110188479706,0.9148936170212767
A1_lambda_0.25,0.9630542050652057,0.6035865627261193,0.664176447732361,0.9203109815354713,0.9728656024512363,0.9148936170212767
A1_lambda_0.50,0.962785034251235,0.6029985709477397,0.6592758598555769,0.9164237123420796,0.9718356492024349,0.9148936170212767
A1_lambda_0.75,0.9624318121755422,0.6021511653270293,0.6538480467608891,0.9212827988338191,0.9733712123353695,0.9247311827956989
