dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,2,2,toothbrush,B,1,0.9888468516308951,0.4964210065177679,0.9861111111111112,0.9948191593352884
mvtec,2,2,toothbrush,S,1,0.9933314770303431,0.6528885517276658,0.9944444444444445,0.9978136200716845
mvtec,2,2,toothbrush,C,1,0.9850132444665877,0.6245839886490144,0.8638888888888889,0.9474974129436429
mvtec,2,2,toothbrush,A1_J,1,0.9925439136216468,0.6173492711613868,0.9972222222222222,0.9989247311827957
mvtec,2,2,toothbrush,TRI_J,1,0.9940518929626778,0.6725250083564113,0.9972222222222222,0.9989247311827957
mvtec,2,2,toothbrush,BAL_J,1,0.9944120625438304,0.6992839043428865,0.9972222222222222,0.9989247311827957
mvtec,2,2,toothbrush,DUP_J,1,0.9914955063990359,0.5684585323044106,0.9972222222222222,0.9989247311827957
mvtec,2,2,toothbrush,DUP_BAL_J,1,0.9925439136216468,0.6173492711613868,0.9972222222222222,0.9989247311827957
mvtec,2,2,toothbrush,DUP_EXPECTED_J,1,0.9914955063990359,0.5684585323044106,0.9972222222222222,0.9989247311827957
mvtec,2,2,toothbrush,A1_L,1,0.9923506348067163,0.6201896235133987,0.9805555555555556,0.9933333333333333
mvtec,2,2,toothbrush,DUP_L,1,0.9912899972416921,0.5697729240371093,0.9833333333333333,0.9941269841269841
mvtec,2,2,toothbrush,TRI_L,1,0.99395829858845,0.6622347332716922,0.9944444444444445,0.9979166666666667
mvtec,2,2,toothbrush,BAL_L,1,0.9942607508832294,0.6909233247610391,0.986111111111111,0.9952380952380953
