dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,2,2,screw,B,1,0.9232290047355679,0.11522998714218384,0.7116212338593975,0.8523219044907775
mvtec,2,2,screw,S,1,0.9336862688940476,0.14282953370558424,0.7206394753023161,0.8539322341734472
mvtec,2,2,screw,C,1,0.960653584518462,0.13384678696419283,0.6989137118261939,0.8586667950931011
mvtec,2,2,screw,A1_J,1,0.9516560710608949,0.18682881457484699,0.7583521213363394,0.8817885444091167
mvtec,2,2,screw,TRI_J,1,0.9466306288119557,0.18265162869111407,0.7753638040582086,0.8947873340529033
mvtec,2,2,screw,BAL_J,1,0.9559036548142029,0.2100567513790626,0.7700348432055748,0.8928804647876772
mvtec,2,2,screw,DUP_J,1,0.9410583835227948,0.15410850193212802,0.7427751588440255,0.8702917786582629
mvtec,2,2,screw,DUP_BAL_J,1,0.9516560710608949,0.18682881457484699,0.7583521213363394,0.8817885444091167
mvtec,2,2,screw,DUP_EXPECTED_J,1,0.9410583835227948,0.15410850193212802,0.7427751588440255,0.8702917786582629
mvtec,2,2,screw,A1_L,1,0.9515599475834609,0.18242781192595595,0.7694199631071941,0.8833461210991982
mvtec,2,2,screw,DUP_L,1,0.9401187019421787,0.15062966083537985,0.7429801188768189,0.8712771037050686
mvtec,2,2,screw,TRI_L,1,0.9500741277465727,0.18359953579656135,0.7888911662225866,0.8921579423738244
mvtec,2,2,screw,BAL_L,1,0.9592009382135136,0.20758044036375045,0.7979094076655054,0.8954234160340123
