dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,2,2,zipper,B,1,0.9386045087913282,0.39269178335270516,0.9866071428571429,0.9964390742608621
mvtec,2,2,zipper,S,1,0.9337399803966375,0.4451961090713226,0.989233193277311,0.9973928729725051
mvtec,2,2,zipper,C,1,0.9350317614927389,0.42091786232154127,0.8949579831932774,0.9716328023527838
mvtec,2,2,zipper,A1_J,1,0.9423284244720235,0.43962937666694574,0.9866071428571429,0.9965763672015815
mvtec,2,2,zipper,TRI_J,1,0.9377827581545967,0.44653491111605376,0.9894957983193278,0.9974895372800971
mvtec,2,2,zipper,BAL_J,1,0.9397131857063495,0.45678754755490225,0.9900210084033614,0.9975595331190272
mvtec,2,2,zipper,DUP_J,1,0.9402142285393089,0.4235552690658756,0.9860819327731093,0.9964223386921296
mvtec,2,2,zipper,DUP_BAL_J,1,0.9423284244720235,0.43962937666694574,0.9866071428571429,0.9965763672015815
mvtec,2,2,zipper,DUP_EXPECTED_J,1,0.9402142285393089,0.4235552690658756,0.9860819327731093,0.9964223386921296
mvtec,2,2,zipper,A1_L,1,0.9489713427180244,0.44088947957012836,0.9879201680672269,0.9969086988153572
mvtec,2,2,zipper,DUP_L,1,0.9445342359739276,0.4221048411461683,0.9871323529411765,0.9966642139125965
mvtec,2,2,zipper,TRI_L,1,0.9487647788955907,0.4589572124122324,0.9900210084033614,0.9975823592228057
mvtec,2,2,zipper,BAL_L,1,0.9529119311126498,0.47334872292000074,0.9900210084033614,0.9975901500870189
