dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,2,2,wood,B,1,0.9159378129860991,0.6202924943307561,0.9973684210526316,0.9991845878136202
mvtec,2,2,wood,S,1,0.937952803932654,0.626095394384547,0.9912280701754386,0.9976190476190477
mvtec,2,2,wood,C,1,0.9652691046159825,0.5923922292721038,0.9982456140350877,0.999462365591398
mvtec,2,2,wood,A1_J,1,0.9463816053458146,0.665749920837174,1.0,1.0
mvtec,2,2,wood,TRI_J,1,0.9475475028057861,0.6721484878045397,1.0,1.0
mvtec,2,2,wood,BAL_J,1,0.9556301024869358,0.6810721533197247,1.0,1.0
mvtec,2,2,wood,DUP_J,1,0.9355892526333373,0.654547578311323,1.0,1.0
mvtec,2,2,wood,DUP_BAL_J,1,0.9463816053458146,0.665749920837174,1.0,1.0
mvtec,2,2,wood,DUP_EXPECTED_J,1,0.9355892526333373,0.654547578311323,1.0,1.0
mvtec,2,2,wood,A1_L,1,0.944166460265733,0.6596078354950821,1.0,1.0
mvtec,2,2,wood,DUP_L,1,0.9336291089418499,0.6510353839928248,1.0,1.0
mvtec,2,2,wood,TRI_L,1,0.9464484730697409,0.6686839743517338,0.9964912280701754,0.9989583333333335
mvtec,2,2,wood,BAL_L,1,0.9543059949122775,0.6763214366222775,0.999122807017544,0.9997267759562843
