method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9563682274270462,0.14365487842607885,0.730952380952381,0.5085957790891377,0.631578947368421
S,0.9690189532077125,0.12059397410143954,0.7333333333333333,0.4922274436090225,0.6666666666666666
C,0.9690114844049872,0.12795435109076872,0.85,0.739890741545694,0.689655172413793
A1_J,0.9624101502078293,0.1696013185650298,0.819047619047619,0.6556007415078743,0.7027027027027025
TRI_J,0.9636057738900577,0.14675968048447216,0.7714285714285715,0.6088153993041211,0.6666666666666666
BAL_J,0.9654540736357178,0.1544671609217139,0.8333333333333334,0.722032802561711,0.7200000000000001
DUP_J,0.9598789271785056,0.16152354559447116,0.7642857142857142,0.609899633964421,0.6857142857142857
DUP_BAL_J,0.9624101502078293,0.1696013185650298,0.819047619047619,0.6556007415078743,0.7027027027027025
DUP_EXPECTED_J,0.9598789271785056,0.16152354559447116,0.7642857142857142,0.609899633964421,0.6857142857142857
A1_L,0.969903577089109,0.1801583303410742,0.8119047619047619,0.6793021257614853,0.6511627906976745
DUP_L,0.9651560273905702,0.16800156398288577,0.7785714285714286,0.627541963099717,0.6486486486486486
TRI_L,0.9720495749173377,0.16262611522670176,0.7976190476190476,0.6322171863385317,0.6666666666666667
BAL_L,0.9747669504620927,0.1720779563620385,0.8285714285714285,0.7038331048197752,0.6923076923076924
