method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9393998230824228,0.3885785716610752,0.9771533613445379,0.9941231837576345,0.959016393442623
S,0.9384682297028526,0.4468915258871421,0.990546218487395,0.9975536518964856,0.9789029535864979
C,0.9124424358189671,0.3955778650766673,0.8337710084033614,0.9570842715799719,0.8814814814814815
A1_J,0.9380123924610855,0.43261837283571913,0.9742647058823529,0.9937420700798033,0.9568965517241379
TRI_J,0.9371340461054373,0.44573502512674357,0.9821428571428572,0.9954995599682783,0.9711934156378601
BAL_J,0.9367381372805981,0.45520761674637844,0.9797794117647058,0.995010521998346,0.9655172413793104
DUP_J,0.9378885271208295,0.4176635790448184,0.9753151260504203,0.9938933944442105,0.9568965517241379
DUP_BAL_J,0.9380123924610855,0.43261837283571913,0.9742647058823529,0.9937420700798033,0.9568965517241379
DUP_EXPECTED_J,0.9378885271208295,0.4176635790448184,0.9753151260504203,0.9938933944442105,0.9568965517241379
A1_L,0.9481985796173193,0.4362500537868538,0.9750525210084033,0.9937209228065029,0.9523809523809523
DUP_L,0.9444922255728229,0.4176076603334268,0.9750525210084034,0.9936863695043597,0.9551020408163267
TRI_L,0.9503363394572972,0.45821644076360857,0.985031512605042,0.9963272407719012,0.9745762711864406
BAL_L,0.9533991114223839,0.4727424683196414,0.9834558823529411,0.9958935901850259,0.9666666666666667
