method,scope,image_index,sample_id,n_pairs,l_correct,j_correct,l_correct_j_wrong,l_wrong_j_correct,both_correct,both_wrong,l_tie,j_tie,any_tie,both_tie,l_correct_rate,j_correct_rate,l_correct_j_wrong_rate,l_wrong_j_correct_rate
BAL,image,63,bracket_black/test/scratches/019.png,320,319,316,3,0,316,1,0,0,0,0,0.996875,0.9875,0.009375,0.0
BAL,image,64,bracket_black/test/scratches/020.png,320,316,319,0,3,316,1,0,0,0,0,0.9875,0.996875,0.0,0.009375
BAL,image,65,bracket_black/test/scratches/021.png,448,416,435,5,24,411,8,0,0,0,0,0.9285714285714286,0.9709821428571429,0.011160714285714286,0.05357142857142857
BAL,image,66,bracket_black/test/scratches/022.png,384,340,351,13,24,327,20,0,0,0,0,0.8854166666666666,0.9140625,0.033854166666666664,0.0625
BAL,image,67,bracket_black/test/scratches/023.png,320,284,261,23,0,261,36,0,0,0,0,0.8875,0.815625,0.071875,0.0
BAL,image,68,bracket_black/test/scratches/024.png,384,347,335,18,6,329,31,0,0,0,0,0.9036458333333334,0.8723958333333334,0.046875,0.015625
BAL,image,69,bracket_black/test/scratches/025.png,384,360,359,4,3,356,21,0,0,0,0,0.9375,0.9348958333333334,0.010416666666666666,0.0078125
BAL,image,70,bracket_black/test/scratches/026.png,320,305,300,5,0,300,15,0,0,0,0,0.953125,0.9375,0.015625,0.0
BAL,image,71,bracket_black/test/scratches/027.png,320,299,299,2,2,297,19,0,0,0,0,0.934375,0.934375,0.00625,0.00625
BAL,image,72,bracket_black/test/scratches/028.png,320,288,293,2,7,286,25,0,0,0,0,0.9,0.915625,0.00625,0.021875
BAL,image,73,bracket_black/test/scratches/029.png,384,330,331,2,3,328,51,0,0,0,0,0.859375,0.8619791666666666,0.005208333333333333,0.0078125
BAL,image,74,bracket_black/test/scratches/030.png,384,335,339,3,7,332,42,0,0,0,0,0.8723958333333334,0.8828125,0.0078125,0.018229166666666668
BAL,image,75,bracket_black/test/scratches/031.png,384,325,329,3,7,322,52,0,0,0,0,0.8463541666666666,0.8567708333333334,0.0078125,0.018229166666666668
BAL,image,76,bracket_black/test/scratches/032.png,320,311,311,0,0,311,9,0,0,0,0,0.971875,0.971875,0.0,0.0
BAL,image,77,bracket_black/test/scratches/033.png,384,358,357,3,2,355,24,0,0,0,0,0.9322916666666666,0.9296875,0.0078125,0.005208333333333333
BAL,image,78,bracket_black/test/scratches/034.png,448,405,409,4,8,401,35,0,0,0,0,0.9040178571428571,0.9129464285714286,0.008928571428571428,0.017857142857142856
BAL,aggregate,-1,__ALL__,19200,18228,18200,186,158,18042,814,0,0,0,0,0.949375,0.9479166666666666,0.0096875,0.008229166666666666
