config,base,permuted_branch,permutation_index,mean_delta,mean_abs_delta,max_abs_delta,frac_changed_gt_1e-6,defect_mean_abs_delta,defect_mean_delta,defect_n_patches,normal_mean_abs_delta,normal_mean_delta,normal_n_patches
A1_J__perm_C_cross_p00,A1_J,C_cross,00,-0.005063043907284737,0.00779604259878397,0.14948678016662598,0.8137961647727273,0.010675298050045967,-0.007951968349516392,3829,0.007694721687585115,-0.004961383529007435,108811
A1_J__perm_C_cross_p01,A1_J,C_cross,01,-0.0063195801340043545,0.009808092378079891,0.16335901618003845,0.9998401988636364,0.018244387581944466,-0.015252741053700447,3829,0.009511223994195461,-0.006005226634442806,108811
A1_J__perm_C_cross_p02,A1_J,C_cross,02,-0.005200541578233242,0.008153042756021023,0.16335901618003845,0.864071377840909,0.013258704915642738,-0.009848942048847675,3829,0.007973378524184227,-0.005036966875195503,108811
A1_J__perm_C_within_p00,A1_J,C_within,00,-0.014132322743535042,0.015741609036922455,0.16572293639183044,0.9991743607954545,0.02224128134548664,-0.02043028175830841,3829,0.015512889251112938,-0.013910702429711819,108811
A1_J__perm_C_within_p01,A1_J,C_within,01,-0.014032671228051186,0.015644965693354607,0.17460381984710693,0.998721590909091,0.025277087464928627,-0.023465311154723167,3829,0.015306015498936176,-0.013700740411877632,108811
A1_J__perm_C_within_p02,A1_J,C_within,02,-0.014161632396280766,0.015740634873509407,0.17463380098342896,0.9991033380681819,0.02311592921614647,-0.021504323929548264,3829,0.015481100417673588,-0.013903246261179447,108811
BAL_J__perm_C_cross_p00,BAL_J,C_cross,00,-0.004987610969692469,0.007342103403061628,0.14948678016662598,0.8141956676136364,0.00952402874827385,-0.0075318156741559505,3829,0.0072653223760426044,-0.0048980810679495335,108811
BAL_J__perm_C_cross_p01,BAL_J,C_cross,01,-0.006215826608240604,0.00922972522675991,0.16325432062149048,0.9999378551136363,0.01693788543343544,-0.014379581436514854,3829,0.008958477526903152,-0.005928548518568277,108811
BAL_J__perm_C_cross_p02,BAL_J,C_cross,02,-0.005273014772683382,0.007766717113554478,0.16325432062149048,0.8679598721590909,0.012434103526175022,-0.00945998914539814,3829,0.007602473255246878,-0.005125677678734064,108811
BAL_J__perm_C_within_p00,BAL_J,C_within,00,-0.013400928117334843,0.014728618785738945,0.16830918192863464,0.9992365056818182,0.02101007290184498,-0.019427163526415825,3829,0.014507575891911983,-0.013188868761062622,108811
BAL_J__perm_C_within_p01,BAL_J,C_within,01,-0.01341420691460371,0.01473009679466486,0.17649458348751068,0.9987926136363636,0.025350255891680717,-0.023941613733768463,3829,0.014356381259858608,-0.013043752871453762,108811
BAL_J__perm_C_within_p02,BAL_J,C_within,02,-0.013409734703600407,0.014735518023371696,0.1734345257282257,0.9991654829545454,0.021879633888602257,-0.02040296606719494,3829,0.014484120532870293,-0.013163648545742035,108811
BAL_J__perm_S_cross_p00,BAL_J,S_cross,00,-0.01185661368072033,0.012374562211334705,0.14614145457744598,0.7922230113636364,0.016878385096788406,-0.0166410394012928,3829,0.012216078117489815,-0.011688251979649067,108811
BAL_J__perm_S_cross_p01,BAL_J,S_cross,01,-0.017094919458031654,0.017855891957879066,0.17163148522377014,0.9999378551136363,0.03985779732465744,-0.039638638496398926,3829,0.01708165556192398,-0.01630161888897419,108811
BAL_J__perm_S_cross_p02,BAL_J,S_cross,02,-0.012165541760623455,0.012775386683642864,0.15143507719039917,0.85185546875,0.026037491858005524,-0.025738395750522614,3829,0.012308700941503048,-0.011687921360135078,108811
BAL_J__perm_S_within_p00,BAL_J,S_within,00,-0.038530830293893814,0.038578055799007416,0.20562641322612762,0.9992453835227273,0.03887117654085159,-0.038756247609853745,3829,0.038567740470170975,-0.03852289915084839,108811
BAL_J__perm_S_within_p01,BAL_J,S_within,01,-0.03998485207557678,0.04001941159367561,0.18043865263462067,0.9987659801136364,0.04617425799369812,-0.0461360402405262,3829,0.03980281576514244,-0.03976839780807495,108811
BAL_J__perm_S_within_p02,BAL_J,S_within,02,-0.0389435812830925,0.03898211568593979,0.196675106883049,0.9990855823863637,0.042026083916425705,-0.041967201977968216,3829,0.038874998688697815,-0.03883718326687813,108811
TRI_J__perm_C_cross_p00,TRI_J,C_cross,00,-0.004486020654439926,0.006847188342362642,0.12009724974632263,0.8049715909090909,0.008049799129366875,-0.006307687144726515,3829,0.0068048699758946896,-0.0044219172559678555,108811
