category,sample_count,image_auroc,image_ap,image_f1_max,pixel_auroc,pixel_ap,aupro
mvtec_01,70,0.9436345966958212,0.9788777965583014,0.9263157894736843,0.9572394627151994,0.5132748001702994,0.6752494648770884
mvtec_02,230,0.8213333333333332,0.9703619360445985,0.9330143540669856,0.9507062369086321,0.5522115963897329,0.508677405363952
mvtec_03,441,0.9453658536585365,0.6556837430412296,0.6511627906976744,0.972293328351878,0.20900889939204625,0.8784721458900757
