dataset,seed,shot,category,method,pixel_ap
mpdd,0,2,bracket_brown,C,0.02887775471888052
mpdd,0,2,bracket_brown,DUP_BAL_J,0.034054571992073998
mpdd,0,2,bracket_brown,DUP_EXPECTED_J,0.035881441355622025
mpdd,0,2,bracket_brown,DUP_J,0.035881441355622025
mpdd,0,2,bracket_brown,DUP_L,0.038523712683943258
mpdd,0,2,bracket_brown,S,0.043938375299079631
mpdd,0,2,bracket_brown,TRI_J,0.038036927276785253
mpdd,0,2,bracket_brown,TRI_L,0.04180075791949063
mpdd,0,2,bracket_white,A1_J,0.14747629030324372
mpdd,0,2,bracket_white,A1_L,0.1534725990185086
mpdd,0,2,bracket_white,B,0.11230883011875249
mpdd,0,2,bracket_white,BAL_J,0.15887248800227272
mpdd,0,2,bracket_white,BAL_L,0.17701949410379897
mpdd,0,2,bracket_white,C,0.066595516675687721
mpdd,0,2,bracket_white,DUP_BAL_J,0.14747629030324372
mpdd,0,2,bracket_white,DUP_EXPECTED_J,0.13674318168740826
mpdd,0,2,bracket_white,DUP_J,0.13674318168740826
mpdd,0,2,bracket_white,DUP_L,0.14162559678762443
mpdd,0,2,bracket_white,S,0.15946703936930473
mpdd,0,2,bracket_white,TRI_J,0.17034658453954915
mpdd,0,2,bracket_white,TRI_L,0.1879451515331696
mpdd,0,2,connector,A1_J,0.2945156357551732
mpdd,0,2,connector,A1_L,0.32262413203295143
mpdd,0,2,connector,B,0.26487628447637462
mpdd,0,2,connector,BAL_J,0.24199459885932401
mpdd,0,2,connector,BAL_L,0.27642647507149187
mpdd,0,2,connector,C,0.127042205606408
mpdd,0,2,connector,DUP_BAL_J,0.2945156357551732
mpdd,0,2,connector,DUP_EXPECTED_J,0.28862415775581485
mpdd,0,2,connector,DUP_J,0.28862415775581485
mpdd,0,2,connector,DUP_L,0.30142036269177019
mpdd,0,2,connector,S,0.16533404914275068
mpdd,0,2,connector,TRI_J,0.2418661917123763
mpdd,0,2,connector,TRI_L,0.26947326443456998
mpdd,0,2,metal_plate,A1_J,0.87737164969631332
mpdd,0,2,metal_plate,A1_L,0.8654893383458051
mpdd,0,2,metal_plate,B,0.75250997551623566
mpdd,0,2,metal_plate,BAL_J,0.90101490336703138
mpdd,0,2,metal_plate,BAL_L,0.8963683970409928
mpdd,0,2,metal_plate,C,0.94036219141345612
mpdd,0,2,metal_plate,DUP_BAL_J,0.87737164969631332
mpdd,0,2,metal_plate,DUP_EXPECTED_J,0.83648083068102896
mpdd,0,2,metal_plate,DUP_J,0.83648083068102896
mpdd,0,2,metal_plate,DUP_L,0.8242952021906168
mpdd,0,2,metal_plate,S,0.84256932340835122
mpdd,0,2,metal_plate,TRI_J,0.87019613262518725
mpdd,0,2,metal_plate,TRI_L,0.86586212289982623
mpdd,0,2,tubes,A1_J,0.73017675010318328
mpdd,0,2,tubes,A1_L,0.7387005781405851
mpdd,0,2,tubes,B,0.70101423124777851
mpdd,0,2,tubes,BAL_J,0.69383384237166967
mpdd,0,2,tubes,BAL_L,0.71394261371025824
mpdd,0,2,tubes,C,0.48126749736916269
mpdd,0,2,tubes,DUP_BAL_J,0.73017675010318328
mpdd,0,2,tubes,DUP_EXPECTED_J,0.71995430323131704
mpdd,0,2,tubes,DUP_J,0.71995430323131704
mpdd,0,2,tubes,DUP_L,0.72327504489734817
mpdd,0,2,tubes,S,0.56469978820698952
mpdd,0,2,tubes,TRI_J,0.68401151255254877
mpdd,0,2,tubes,TRI_L,0.69748618015799657
mpdd,0,4,bracket_black,A1_J,0.16409965014205619
mpdd,0,4,bracket_black,A1_L,0.15612783720313037
mpdd,0,4,bracket_black,B,0.14704195527867481
mpdd,0,4,bracket_black,BAL_J,0.15679298971479341
mpdd,0,4,bracket_black,BAL_L,0.14448669304836242
mpdd,0,4,bracket_black,C,0.021528134433962939
mpdd,0,4,bracket_black,DUP_BAL_J,0.16409965014205619
mpdd,0,4,bracket_black,DUP_EXPECTED_J,0.15950983526457257
mpdd,0,4,bracket_black,DUP_J,0.15950983526457257
mpdd,0,4,bracket_black,DUP_L,0.15426456677349437
mpdd,0,4,bracket_black,S,0.10970866199061201
mpdd,0,4,bracket_black,TRI_J,0.15301088491953438
mpdd,0,4,bracket_black,TRI_L,0.14558278863967303
mpdd,0,4,bracket_brown,A1_J,0.034248216077280631
mpdd,0,4,bracket_brown,A1_L,0.037423082515386528
mpdd,0,4,bracket_brown,B,0.040125924019443322
mpdd,0,4,bracket_brown,BAL_J,0.035768111815041019
mpdd,0,4,bracket_brown,BAL_L,0.04021512100841905
mpdd,0,4,bracket_brown,C,0.028625815658482375
mpdd,0,4,bracket_brown,DUP_BAL_J,0.034248216077280631
mpdd,0,4,bracket_brown,DUP_EXPECTED_J,0.036777957323194339
mpdd,0,4,bracket_brown,DUP_J,0.036777957323194339
mpdd,0,4,bracket_brown,DUP_L,0.039195127739674068
mpdd,0,4,bracket_brown,S,0.046963799803256948
mpdd,0,4,bracket_brown,TRI_J,0.038556016434929272
mpdd,0,4,bracket_brown,TRI_L,0.042533331615983425
mpdd,0,4,bracket_white,A1_J,0.12608927079519891
mpdd,0,4,bracket_white,A1_L,0.14949199050703191
mpdd,0,4,bracket_white,B,0.11382831262523482
mpdd,0,4,bracket_white,BAL_J,0.11743981558133582
mpdd,0,4,bracket_white,BAL_L,0.15343444260049763
mpdd,0,4,bracket_white,C,0.053137990708124236
mpdd,0,4,bracket_white,DUP_BAL_J,0.12608927079519891
mpdd,0,4,bracket_white,DUP_EXPECTED_J,0.12523717507764945
mpdd,0,4,bracket_white,DUP_J,0.12523717507764945
mpdd,0,4,bracket_white,DUP_L,0.13747065575271813
mpdd,0,4,bracket_white,S,0.087975400204433951
mpdd,0,4,bracket_white,TRI_J,0.11749256181216185
mpdd,0,4,bracket_white,TRI_L,0.16184363789592221
mpdd,0,4,connector,A1_J,0.37054755955591256
mpdd,0,4,connector,A1_L,0.38991696219779415
mpdd,0,4,connector,B,0.34052597590292716
mpdd,0,4,connector,BAL_J,0.31735713016564038
mpdd,0,4,connector,BAL_L,0.33871924782555396
mpdd,0,4,connector,C,0.16543362492713981
mpdd,0,4,connector,DUP_BAL_J,0.37054755955591256
mpdd,0,4,connector,DUP_EXPECTED_J,0.35837969300875672
mpdd,0,4,connector,DUP_J,0.35837969300875672
mpdd,0,4,connector,DUP_L,0.37270077959182235
mpdd,0,4,connector,S,0.20361223975167425
mpdd,0,4,connector,TRI_J,0.30577379202160782
mpdd,0,4,connector,TRI_L,0.33135517661364644
mpdd,0,4,metal_plate,A1_J,0.88517946233430544
mpdd,0,4,metal_plate,A1_L,0.88519783476914848
mpdd,0,4,metal_plate,B,0.80600743730200741
mpdd,0,4,metal_plate,BAL_J,0.90712897071941456
mpdd,0,4,metal_plate,BAL_L,0.91118007787663424
mpdd,0,4,metal_plate,C,0.94281383957093745
mpdd,0,4,metal_plate,DUP_BAL_J,0.88517946233430544
mpdd,0,4,metal_plate,DUP_EXPECTED_J,0.85804911324744759
mpdd,0,4,metal_plate,DUP_J,0.85804911324744759
mpdd,0,4,metal_plate,DUP_L,0.85710934242834613
mpdd,0,4,metal_plate,S,0.87502781536501284
mpdd,0,4,metal_plate,TRI_J,0.88662116240868094
mpdd,0,4,metal_plate,TRI_L,0.89073402442393657
mpdd,0,4,tubes,A1_J,0.75426171126013397
mpdd,0,4,tubes,A1_L,0.76012214485967122
mpdd,0,4,tubes,B,0.72421931112725679
mpdd,0,4,tubes,BAL_J,0.72041596905813043
mpdd,0,4,tubes,BAL_L,0.73787090494180863
mpdd,0,4,tubes,C,0.50236749559285965
mpdd,0,4,tubes,DUP_BAL_J,0.75426171126013397
mpdd,0,4,tubes,DUP_EXPECTED_J,0.74381389290769706
mpdd,0,4,tubes,DUP_J,0.74381389290769706
mpdd,0,4,tubes,DUP_L,0.74651334073315712
mpdd,0,4,tubes,S,0.60553717094358539
mpdd,0,4,tubes,TRI_J,0.71114681214580377
mpdd,0,4,tubes,TRI_L,0.72428831690729845
mpdd,0,8,bracket_black,A1_J,0.16509599765336697
mpdd,0,8,bracket_black,A1_L,0.15278589262912906
mpdd,0,8,bracket_black,B,0.15380077913210777
mpdd,0,8,bracket_black,BAL_J,0.15337250512085723
mpdd,0,8,bracket_black,BAL_L,0.1435439890787738
mpdd,0,8,bracket_black,C,0.041350981104806589
mpdd,0,8,bracket_black,DUP_BAL_J,0.16509599765336697
mpdd,0,8,bracket_black,DUP_EXPECTED_J,0.16186500113607183
mpdd,0,8,bracket_black,DUP_J,0.16186500113607183
mpdd,0,8,bracket_black,DUP_L,0.1545925263501762
mpdd,0,8,bracket_black,S,0.12024175789219017
mpdd,0,8,bracket_black,TRI_J,0.1515018680180073
mpdd,0,8,bracket_black,TRI_L,0.14693225735563428
mpdd,0,8,bracket_brown,A1_J,0.042361668770399326
mpdd,0,8,bracket_brown,A1_L,0.04771219857237493
mpdd,0,8,bracket_brown,B,0.057188189121063202
mpdd,0,8,bracket_brown,BAL_J,0.043440042258237652
mpdd,0,8,bracket_brown,BAL_L,0.048459635163124536
mpdd,0,8,bracket_brown,C,0.030070134503230182
mpdd,0,8,bracket_brown,DUP_BAL_J,0.042361668770399326
mpdd,0,8,bracket_brown,DUP_EXPECTED_J,0.046970967105073924
mpdd,0,8,bracket_brown,DUP_J,0.046970967105073924
mpdd,0,8,bracket_brown,DUP_L,0.052476693436356574
mpdd,0,8,bracket_brown,S,0.054016144287810812
mpdd,0,8,bracket_brown,TRI_J,0.047622793790928215
mpdd,0,8,bracket_brown,TRI_L,0.052050675949795538
mpdd,0,8,bracket_white,A1_J,0.17946229355447785
mpdd,0,8,bracket_white,A1_L,0.18998071914466047
mpdd,0,8,bracket_white,B,0.19692119524367785
mpdd,0,8,bracket_white,BAL_J,0.15002003959714266
mpdd,0,8,bracket_white,BAL_L,0.16518626114847401
mpdd,0,8,bracket_white,C,0.064838382006300987
mpdd,0,8,bracket_white,DUP_BAL_J,0.17946229355447785
mpdd,0,8,bracket_white,DUP_EXPECTED_J,0.19029251970264244
mpdd,0,8,bracket_white,DUP_J,0.19029251970264244
mpdd,0,8,bracket_white,DUP_L,0.19578462968178206
mpdd,0,8,bracket_white,S,0.12531489053264327
mpdd,0,8,bracket_white,TRI_J,0.15970907665869383
mpdd,0,8,bracket_white,TRI_L,0.18332281630136435
mpdd,0,8,connector,A1_J,0.50828952173740316
mpdd,0,8,connector,A1_L,0.53864706825817432
mpdd,0,8,connector,B,0.46737982857964921
mpdd,0,8,connector,BAL_J,0.49425368717743473
mpdd,0,8,connector,BAL_L,0.55171428162393499
mpdd,0,8,connector,C,0.24008206942972038
mpdd,0,8,connector,DUP_BAL_J,0.50828952173740316
mpdd,0,8,connector,DUP_EXPECTED_J,0.48651113766696075
mpdd,0,8,connector,DUP_J,0.48651113766696075
mpdd,0,8,connector,DUP_L,0.50882886136140248
mpdd,0,8,connector,S,0.41696657471407272
mpdd,0,8,connector,TRI_J,0.48931910048346439
mpdd,0,8,connector,TRI_L,0.53531854309479487
mpdd,0,8,metal_plate,A1_J,0.88356070448716573
mpdd,0,8,metal_plate,A1_L,0.88532401478054468
mpdd,0,8,metal_plate,B,0.80959264535852149
mpdd,0,8,metal_plate,BAL_J,0.90612225156920612
mpdd,0,8,metal_plate,BAL_L,0.91102479718794127
mpdd,0,8,metal_plate,C,0.94077760269001831
mpdd,0,8,metal_plate,DUP_BAL_J,0.88356070448716573
mpdd,0,8,metal_plate,DUP_EXPECTED_J,0.85870729429948023
mpdd,0,8,metal_plate,DUP_J,0.85870729429948023
mpdd,0,8,metal_plate,DUP_L,0.85857752064055848
mpdd,0,8,metal_plate,S,0.87756436544157401
mpdd,0,8,metal_plate,TRI_J,0.88723771833255927
mpdd,0,8,metal_plate,TRI_L,0.89159392150866679
mpdd,0,8,tubes,A1_J,0.78102240799021527
mpdd,0,8,tubes,A1_L,0.78823966622994479
mpdd,0,8,tubes,B,0.75396118462199369
mpdd,0,8,tubes,BAL_J,0.74917353911563644
mpdd,0,8,tubes,BAL_L,0.76800527356511461
mpdd,0,8,tubes,C,0.52391146181687043
mpdd,0,8,tubes,DUP_BAL_J,0.78102240799021527
mpdd,0,8,tubes,DUP_EXPECTED_J,0.77277266535622013
mpdd,0,8,tubes,DUP_J,0.77277266535622013
mpdd,0,8,tubes,DUP_L,0.77595730326643941
mpdd,0,8,tubes,S,0.63956502837313889
mpdd,0,8,tubes,TRI_J,0.74080463682492859
mpdd,0,8,tubes,TRI_L,0.75594163523874758
mpdd,1,1,bracket_black,A1_J,0.11680740790482516
mpdd,1,1,bracket_black,A1_L,0.11915821671806227
mpdd,1,1,bracket_black,B,0.13151742965438859
mpdd,1,1,bracket_black,BAL_J,0.10708638502768962
mpdd,1,1,bracket_black,BAL_L,0.10409689267438081
mpdd,1,1,bracket_black,C,0.0073198414489002673
mpdd,1,1,bracket_black,DUP_BAL_J,0.11680740790482516
mpdd,1,1,bracket_black,DUP_EXPECTED_J,0.12883799387001943
mpdd,1,1,bracket_black,DUP_J,0.12883799387001943
mpdd,1,1,bracket_black,DUP_L,0.13081347686774686
mpdd,1,1,bracket_black,S,0.089967317941520339
mpdd,1,1,bracket_black,TRI_J,0.12104240108238142
mpdd,1,1,bracket_black,TRI_L,0.11877621520973329
mpdd,1,1,bracket_brown,A1_J,0.035465750967766385
mpdd,1,1,bracket_brown,A1_L,0.037915781170732951
mpdd,1,1,bracket_brown,B,0.036773986146269526
mpdd,1,1,bracket_brown,BAL_J,0.041173104279541635
mpdd,1,1,bracket_brown,BAL_L,0.044850486079104496
mpdd,1,1,bracket_brown,C,0.030129113928314601
mpdd,1,1,bracket_brown,DUP_BAL_J,0.035465750967766385
mpdd,1,1,bracket_brown,DUP_EXPECTED_J,0.036279903555711195
mpdd,1,1,bracket_brown,DUP_J,0.036279903555711195
mpdd,1,1,bracket_brown,DUP_L,0.038030275937169677
mpdd,1,1,bracket_brown,S,0.055690725544900212
mpdd,1,1,bracket_brown,TRI_J,0.043957996232181551
mpdd,1,1,bracket_brown,TRI_L,0.04695713983824621
mpdd,1,1,bracket_white,A1_J,0.058583826158709627
mpdd,1,1,bracket_white,A1_L,0.072031287194970761
mpdd,1,1,bracket_white,B,0.10798765545357186
mpdd,1,1,bracket_white,BAL_J,0.054716782540907616
mpdd,1,1,bracket_white,BAL_L,0.067157746502923193
mpdd,1,1,bracket_white,C,0.0056051741250027478
mpdd,1,1,bracket_white,DUP_BAL_J,0.058583826158709627
mpdd,1,1,bracket_white,DUP_EXPECTED_J,0.064602342806271265
mpdd,1,1,bracket_white,DUP_J,0.064602342806271265
mpdd,1,1,bracket_white,DUP_L,0.084018861443597673
mpdd,1,1,bracket_white,S,0.062885660833497059
mpdd,1,1,bracket_white,TRI_J,0.061226233470297348
mpdd,1,1,bracket_white,TRI_L,0.072770080805859338
mpdd,1,1,connector,A1_J,0.28404345802872466
mpdd,1,1,connector,A1_L,0.29498257345567513
mpdd,1,1,connector,B,0.22761324218171403
mpdd,1,1,connector,BAL_J,0.2912641053242993
mpdd,1,1,connector,BAL_L,0.31722418547981662
mpdd,1,1,connector,C,0.16236982232141056
mpdd,1,1,connector,DUP_BAL_J,0.28404345802872466
mpdd,1,1,connector,DUP_EXPECTED_J,0.26173420543641179
mpdd,1,1,connector,DUP_J,0.26173420543641179
mpdd,1,1,connector,DUP_L,0.26505444790716381
mpdd,1,1,connector,S,0.22021651470168238
mpdd,1,1,connector,TRI_J,0.26959356086295827
mpdd,1,1,connector,TRI_L,0.29411930540751219
mpdd,1,1,metal_plate,A1_J,0.87734158570431775
mpdd,1,1,metal_plate,A1_L,0.87555541545733828
mpdd,1,1,metal_plate,B,0.80718486928750366
mpdd,1,1,metal_plate,BAL_J,0.89645913583106052
mpdd,1,1,metal_plate,BAL_L,0.89829178256259457
mpdd,1,1,metal_plate,C,0.92292744561645113
mpdd,1,1,metal_plate,DUP_BAL_J,0.87734158570431775
mpdd,1,1,metal_plate,DUP_EXPECTED_J,0.8511095782110778
mpdd,1,1,metal_plate,DUP_J,0.8511095782110778
mpdd,1,1,metal_plate,DUP_L,0.85003303090816262
mpdd,1,1,metal_plate,S,0.86015660027914376
mpdd,1,1,metal_plate,TRI_J,0.87518991323857864
mpdd,1,1,metal_plate,TRI_L,0.87856074350886326
mpdd,1,1,tubes,A1_J,0.68420579167908258
mpdd,1,1,tubes,A1_L,0.69224349122661977
mpdd,1,1,tubes,B,0.65956047373924698
mpdd,1,1,tubes,BAL_J,0.64015348679692585
mpdd,1,1,tubes,BAL_L,0.66270207688668892
mpdd,1,1,tubes,C,0.4480296258928928
mpdd,1,1,tubes,DUP_BAL_J,0.68420579167908258
mpdd,1,1,tubes,DUP_EXPECTED_J,0.67368270124881158
mpdd,1,1,tubes,DUP_J,0.67368270124881158
mpdd,1,1,tubes,DUP_L,0.67797295153638382
mpdd,1,1,tubes,S,0.51695132505194952
mpdd,1,1,tubes,TRI_J,0.62854149966552941
mpdd,1,1,tubes,TRI_L,0.64524476415692045
mpdd,1,2,bracket_black,A1_J,0.080732775080144772
mpdd,1,2,bracket_black,A1_L,0.082153989289264678
mpdd,1,2,bracket_black,B,0.068410338262971965
mpdd,1,2,bracket_black,BAL_J,0.082828736695308783
mpdd,1,2,bracket_black,BAL_L,0.08431340810906561
mpdd,1,2,bracket_black,C,0.023642924042423727
mpdd,1,2,bracket_black,DUP_BAL_J,0.080732775080144772
mpdd,1,2,bracket_black,DUP_EXPECTED_J,0.085013005191750118
mpdd,1,2,bracket_black,DUP_J,0.085013005191750118
mpdd,1,2,bracket_black,DUP_L,0.087842903730738414
mpdd,1,2,bracket_black,S,0.060527555041556796
mpdd,1,2,bracket_black,TRI_J,0.083243152975674056
mpdd,1,2,bracket_black,TRI_L,0.085618135978461421
mpdd,1,2,bracket_brown,A1_J,0.031554133351510506
mpdd,1,2,bracket_brown,A1_L,0.032916241123609469
mpdd,1,2,bracket_brown,B,0.033051491939131421
mpdd,1,2,bracket_brown,BAL_J,0.034690931145455586
mpdd,1,2,bracket_brown,BAL_L,0.03595195646682095
mpdd,1,2,bracket_brown,C,0.029663370488010533
mpdd,1,2,bracket_brown,DUP_BAL_J,0.031554133351510506
mpdd,1,2,bracket_brown,DUP_EXPECTED_J,0.0323711690349349
mpdd,1,2,bracket_brown,DUP_J,0.0323711690349349
mpdd,1,2,bracket_brown,DUP_L,0.033787294518976274
mpdd,1,2,bracket_brown,S,0.040691420834230593
mpdd,1,2,bracket_brown,TRI_J,0.036232282842416169
mpdd,1,2,bracket_brown,TRI_L,0.037408976794763259
mpdd,1,2,bracket_white,A1_J,0.057082292569003629
mpdd,1,2,bracket_white,A1_L,0.06179629309536612
mpdd,1,2,bracket_white,B,0.03662983429739429
mpdd,1,2,bracket_white,BAL_J,0.05171789903211195
mpdd,1,2,bracket_white,BAL_L,0.061900151331072711
mpdd,1,2,bracket_white,C,0.023253622947421823
mpdd,1,2,bracket_white,DUP_BAL_J,0.057082292569003629
mpdd,1,2,bracket_white,DUP_EXPECTED_J,0.045570316215661585
mpdd,1,2,bracket_white,DUP_J,0.045570316215661585
mpdd,1,2,bracket_white,DUP_L,0.052782759084865787
mpdd,1,2,bracket_white,S,0.035024910740571812
mpdd,1,2,bracket_white,TRI_J,0.044742366051125734
mpdd,1,2,bracket_white,TRI_L,0.059458260675920409
mpdd,1,2,connector,A1_J,0.42210150200570384
mpdd,1,2,connector,A1_L,0.44516215007105431
mpdd,1,2,connector,B,0.38720472046967402
mpdd,1,2,connector,BAL_J,0.37603589318078934
mpdd,1,2,connector,BAL_L,0.41133407766165847
mpdd,1,2,connector,C,0.1663518927638819
mpdd,1,2,connector,DUP_BAL_J,0.42210150200570384
mpdd,1,2,connector,DUP_EXPECTED_J,0.41598093174479206
mpdd,1,2,connector,DUP_J,0.41598093174479206
mpdd,1,2,connector,DUP_L,0.42641778692501831
mpdd,1,2,connector,S,0.27239742625949931
mpdd,1,2,connector,TRI_J,0.37995574493683548
mpdd,1,2,connector,TRI_L,0.40700958239924845
mpdd,1,2,metal_plate,A1_J,0.8691565310100855
mpdd,1,2,metal_plate,A1_L,0.86975863805045073
mpdd,1,2,metal_plate,B,0.79117624279810106
mpdd,1,2,metal_plate,BAL_J,0.89248169103553832
mpdd,1,2,metal_plate,BAL_L,0.89748570992336618
mpdd,1,2,metal_plate,C,0.93289969068599066
mpdd,1,2,metal_plate,DUP_BAL_J,0.8691565310100855
mpdd,1,2,metal_plate,DUP_EXPECTED_J,0.84166675605498975
mpdd,1,2,metal_plate,DUP_J,0.84166675605498975
mpdd,1,2,metal_plate,DUP_L,0.84101089841631771
mpdd,1,2,metal_plate,S,0.85855703208202916
mpdd,1,2,metal_plate,TRI_J,0.87061221175335901
mpdd,1,2,metal_plate,TRI_L,0.87603090049269428
mpdd,1,2,tubes,A1_J,0.73243994435574944
mpdd,1,2,tubes,A1_L,0.73823944686365395
mpdd,1,2,tubes,B,0.7020917239569292
mpdd,1,2,tubes,BAL_J,0.69438118334962895
mpdd,1,2,tubes,BAL_L,0.71004078940223769
mpdd,1,2,tubes,C,0.47576044635368975
mpdd,1,2,tubes,DUP_BAL_J,0.73243994435574944
mpdd,1,2,tubes,DUP_EXPECTED_J,0.72220353570868434
mpdd,1,2,tubes,DUP_J,0.72220353570868434
mpdd,1,2,tubes,DUP_L,0.72460015712641668
mpdd,1,2,tubes,S,0.56409731664191576
mpdd,1,2,tubes,TRI_J,0.6818845883556619
mpdd,1,2,tubes,TRI_L,0.69489209177306677
mpdd,1,4,bracket_black,A1_J,0.097345486924235392
mpdd,1,4,bracket_black,A1_L,0.093401196329159303
mpdd,1,4,bracket_black,B,0.062566944363043525
mpdd,1,4,bracket_black,BAL_J,0.093607699733255445
mpdd,1,4,bracket_black,BAL_L,0.093979251247038403
mpdd,1,4,bracket_black,C,0.026840797361678045
mpdd,1,4,bracket_black,DUP_BAL_J,0.097345486924235392
mpdd,1,4,bracket_black,DUP_EXPECTED_J,0.093935963743385087
mpdd,1,4,bracket_black,DUP_J,0.093935963743385087
mpdd,1,4,bracket_black,DUP_L,0.088088996683404322
mpdd,1,4,bracket_black,S,0.070974074079075689
