dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,0,1,hazelnut,B,1,0.9919983490862938,0.75267096200282,0.8414285714285714,0.9053320935477807
mvtec,0,1,hazelnut,S,1,0.9909713383838078,0.7834669370064048,0.8603571428571428,0.9181738891019482
mvtec,0,1,hazelnut,C,1,0.9799130100770207,0.49021367349163314,0.9353571428571429,0.9655941495409623
mvtec,0,1,hazelnut,A1_J,1,0.9935560861735215,0.7350450685853396,0.9239285714285714,0.9564646346992576
mvtec,0,1,hazelnut,TRI_J,1,0.99401945219837,0.7903963153330347,0.9360714285714287,0.9675326773892121
mvtec,0,1,hazelnut,BAL_J,1,0.9941338613425087,0.7626789729061085,0.9517857142857142,0.9743584541229253
mvtec,0,1,hazelnut,DUP_J,1,0.9932411591151272,0.7515893184352843,0.8971428571428571,0.9415084519574721
mvtec,0,1,hazelnut,DUP_BAL_J,1,0.9935560861735215,0.7350450685853396,0.9239285714285714,0.9564646346992576
mvtec,0,1,hazelnut,DUP_EXPECTED_J,1,0.9932411591151272,0.7515893184352843,0.8971428571428571,0.9415084519574721
mvtec,0,1,hazelnut,A1_L,1,0.993637991876627,0.7338705041291009,0.9278571428571429,0.958668995273773
mvtec,0,1,hazelnut,DUP_L,1,0.993288800750482,0.749619429629195,0.8925000000000001,0.9390661817184562
mvtec,0,1,hazelnut,TRI_L,1,0.9942479439898401,0.795125865360861,0.9442857142857144,0.9699435873430076
mvtec,0,1,hazelnut,BAL_L,1,0.9943686730660233,0.7672290983917445,0.9582142857142857,0.9763810332721421
