dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,0,1,screw,B,1,0.8965678409105491,0.14905885169876387,0.7548678007788482,0.8806589973713862
mvtec,0,1,screw,S,1,0.9022722673229325,0.14197735056267052,0.7526132404181185,0.8850771621160013
mvtec,0,1,screw,C,1,0.960358988624965,0.14278660931999143,0.7142857142857143,0.8763916945892378
mvtec,0,1,screw,A1_J,1,0.9351067476386311,0.21502011913065994,0.7483090797294528,0.8858857674852758
mvtec,0,1,screw,TRI_J,1,0.924458317473236,0.18992002769183508,0.7583521213363394,0.8914800215610027
mvtec,0,1,screw,BAL_J,1,0.9389645282957565,0.20850862720065633,0.7513834802213568,0.89005890300169
mvtec,0,1,screw,DUP_J,1,0.9200236084673944,0.18877804387982916,0.7636810821889731,0.8923028553557779
mvtec,0,1,screw,DUP_BAL_J,1,0.9351067476386311,0.21502011913065994,0.7483090797294528,0.8858857674852758
mvtec,0,1,screw,DUP_EXPECTED_J,1,0.9200236084673944,0.18877804387982916,0.7636810821889731,0.8923028553557779
mvtec,0,1,screw,A1_L,1,0.9336884481686339,0.21615685478060342,0.7854068456650953,0.9000509396345993
mvtec,0,1,screw,DUP_L,1,0.9181405728660427,0.1881132767547371,0.7696249231399878,0.8910423246414145
mvtec,0,1,screw,TRI_L,1,0.9273708475507132,0.1993949788253756,0.7866366058618569,0.8993369995844747
mvtec,0,1,screw,BAL_L,1,0.9416193195401718,0.21772345454031763,0.7997540479606476,0.9057751186877432
