dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,0,1,wood,B,1,0.9279486267741809,0.642459310233805,0.9929824561403509,0.9978443420378905
mvtec,0,1,wood,S,1,0.9413513939804047,0.6399882235790612,0.9850877192982456,0.9954076539905873
mvtec,0,1,wood,C,1,0.968582313431184,0.5936461143897036,1.0,1.0
mvtec,0,1,wood,A1_J,1,0.9592041372127978,0.6890487280899188,1.0,1.0
mvtec,0,1,wood,TRI_J,1,0.9579368292688224,0.6929241059432345,0.9973684210526315,0.9992063492063493
mvtec,0,1,wood,BAL_J,1,0.9651685162672753,0.7010365331988547,1.0,1.0
mvtec,0,1,wood,DUP_J,1,0.9492630605215029,0.6787032056222851,1.0,1.0
mvtec,0,1,wood,DUP_BAL_J,1,0.9592041372127978,0.6890487280899188,1.0,1.0
mvtec,0,1,wood,DUP_EXPECTED_J,1,0.9492630605215029,0.6787032056222851,1.0,1.0
mvtec,0,1,wood,A1_L,1,0.9585866651919086,0.6792989186237189,1.0,1.0
mvtec,0,1,wood,DUP_L,1,0.9485442622868986,0.6719643271554459,0.999122807017544,0.9997267759562843
mvtec,0,1,wood,TRI_L,1,0.9565930579268145,0.6871587366928286,0.9956140350877194,0.9987179487179488
mvtec,0,1,wood,BAL_L,1,0.9639661573658593,0.6943338403114994,1.0,1.0
