dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,0,1,bottle,B,1,0.9833625169728272,0.7943316222542204,0.9984126984126984,0.9995115995115993
mvtec,0,1,bottle,S,1,0.9893111008646746,0.8320502836860579,0.9952380952380953,0.9984502173021734
mvtec,0,1,bottle,C,1,0.9538178187273555,0.6592176593704164,0.9698412698412698,0.99101251717631
mvtec,0,1,bottle,A1_J,1,0.9857078870687013,0.810490243859752,1.0,0.9999999999999998
mvtec,0,1,bottle,TRI_J,1,0.9887757767109338,0.8316348024584261,1.0,0.9999999999999998
mvtec,0,1,bottle,BAL_J,1,0.9886744321379881,0.8300636227328995,0.9992063492063492,0.999751984126984
mvtec,0,1,bottle,DUP_J,1,0.9852459222261903,0.8071214758904304,1.0,0.9999999999999998
mvtec,0,1,bottle,DUP_BAL_J,1,0.9857078870687013,0.810490243859752,1.0,0.9999999999999998
mvtec,0,1,bottle,DUP_EXPECTED_J,1,0.9852459222261903,0.8071214758904304,1.0,0.9999999999999998
mvtec,0,1,bottle,A1_L,1,0.985698927625292,0.8059269139314518,1.0,0.9999999999999998
mvtec,0,1,bottle,DUP_L,1,0.9850761962173467,0.8032601260456629,1.0,0.9999999999999998
mvtec,0,1,bottle,TRI_L,1,0.9887671527436204,0.8278223784691646,1.0,0.9999999999999998
mvtec,0,1,bottle,BAL_L,1,0.9887212303060133,0.8256581613360103,0.9992063492063492,0.999751984126984
