dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mpdd,2,1,connector,B,1,0.9649041384404731,0.18481078412349367,0.7,0.5007495528321871
mpdd,2,1,connector,S,1,0.9716666380445378,0.14890906238425106,0.6666666666666667,0.47765341246216364
mpdd,2,1,connector,C,1,0.9622580206531126,0.1189063912365191,0.8285714285714285,0.7175870928134739
mpdd,2,1,connector,A1_J,1,0.9677759397805176,0.2181537771578116,0.7166666666666667,0.5404959641049867
mpdd,2,1,connector,TRI_J,1,0.9686346611577236,0.18644950772524307,0.75,0.5692332005265874
mpdd,2,1,connector,BAL_J,1,0.9695630482883162,0.203426947889086,0.7761904761904762,0.6054771215319645
mpdd,2,1,connector,DUP_J,1,0.966634869294101,0.20566483306164618,0.7166666666666668,0.5354480151895685
mpdd,2,1,connector,DUP_BAL_J,1,0.9677759397805176,0.2181537771578116,0.7166666666666667,0.5404959641049867
mpdd,2,1,connector,DUP_EXPECTED_J,1,0.966634869294101,0.20566483306164618,0.7166666666666668,0.5354480151895685
mpdd,2,1,connector,A1_L,1,0.9730962958401818,0.22582734236313914,0.7380952380952381,0.5717820886993819
mpdd,2,1,connector,DUP_L,1,0.9704770250994008,0.20943626605861415,0.7166666666666667,0.5502483314513389
mpdd,2,1,connector,TRI_L,1,0.9753539415967474,0.2052731737553016,0.7833333333333333,0.5996125971057913
mpdd,2,1,connector,BAL_L,1,0.9768762027570318,0.21927339110449576,0.8071428571428572,0.6150374567076248
