dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mpdd,2,1,bracket_black,B,1,0.8921405421469029,0.0038669596211975913,0.45478723404255317,0.6070146746306364
mpdd,2,1,bracket_black,S,1,0.8995070620686955,0.004180539728273425,0.4700797872340426,0.6029910017693172
mpdd,2,1,bracket_black,C,1,0.8941240895739729,0.0037676818707333298,0.41356382978723405,0.5590525945747812
mpdd,2,1,bracket_black,A1_J,1,0.8954224700987978,0.0038732966179515415,0.43550531914893614,0.5951548606232178
mpdd,2,1,bracket_black,TRI_J,1,0.8953516144934758,0.0038813358963487453,0.44082446808510645,0.6008300638648637
mpdd,2,1,bracket_black,BAL_J,1,0.896867365559495,0.003904277945147321,0.4268617021276596,0.5839391110774138
mpdd,2,1,bracket_black,DUP_J,1,0.8936080611989863,0.003852604990185479,0.44082446808510634,0.6098518125933238
mpdd,2,1,bracket_black,DUP_BAL_J,1,0.8954224700987978,0.0038732966179515415,0.43550531914893614,0.5951548606232178
mpdd,2,1,bracket_black,DUP_EXPECTED_J,1,0.8936080611989863,0.003852604990185479,0.44082446808510634,0.6098518125933238
mpdd,2,1,bracket_black,A1_L,1,0.8953284785153718,0.003846387649039737,0.44148936170212766,0.6012476126492889
mpdd,2,1,bracket_black,DUP_L,1,0.8944401290476935,0.0038622816172584956,0.4474734042553191,0.6247673735577223
mpdd,2,1,bracket_black,TRI_L,1,0.8968171936615396,0.003926323967219589,0.43284574468085113,0.5974755186445473
mpdd,2,1,bracket_black,BAL_L,1,0.897113448109401,0.0038931568126773387,0.4235372340425532,0.5799065649910161
